LocalCol;TimeCol;PLC1_AI_FT_PORT_IST;PLC1_AI_POS_GETTO1;PLC1_AI_PT_TURBINA;PLC1_AI_POT_ATTIVA;PLC1_AI_POS_GETTO2;PLC1_AI_LT_BACINO;FREE6;FREE7;FREE8;FREE9;FREE10;FREE11;FREE12;FREE13;FREE14;FREE15;FREE16;FREE17;FREE18;FREE19;Info
01/07/2023 01:40;30/06/2023 23:40;31,8395;29,224;30,6944;82,32;0;38,9101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 01:45;30/06/2023 23:45;31,7414;29,224;30,7335;82,1592;0;39,6496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 01:50;30/06/2023 23:50;33,409;30,64;30,7219;86,5296;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 01:55;30/06/2023 23:55;35,0724;32,7323;30,5874;91,7676;0;39,7417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 02:00;01/07/2023;36,7931;34,4885;30,5078;95,7192;0;39,5575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 02:05;01/07/2023 00:05;38,1336;36,2406;30,217;98,4024;0;35,0388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 02:10;01/07/2023 00:10;29,9595;23,9595;31,088;67,866;0;26,248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 02:15;01/07/2023 00:15;30,6175;29,224;30,7147;81,9744;0;38,1705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 02:20;01/07/2023 00:20;36,0533;34,2195;30,4688;94,2444;0;35,7892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 02:25;01/07/2023 00:25;36,4212;34,2195;30,5136;94,7508;0;38,6337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 02:30;01/07/2023 00:30;36,1923;34,2195;30,515;94,7988;0;39,1945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 02:35;01/07/2023 00:35;36,4743;34,2195;30,5237;94,884;0;39,4654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 02:40;01/07/2023 00:40;36,4988;34,2076;30,5006;94,8216;0;39,4654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 02:45;01/07/2023 00:45;35,5588;33,1357;30,557;93,168;0;39,4194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 02:50;01/07/2023 00:50;34,2918;32,0559;30,5411;89,9544;0;39,0943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 02:55;01/07/2023 00:55;33,5398;30,3038;30,6293;85,8348;0;36,9677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 03:00;01/07/2023 01:00;31,5085;28,8522;30,7046;81,8076;0;37,0679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 03:05;01/07/2023 01:05;29,6529;27,1988;30,7335;77,016;0;38,9101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 03:10;01/07/2023 01:10;29,2401;26,5225;30,8102;74,8548;0;39,6496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 03:15;01/07/2023 01:15;30,4663;27,891;30,8984;79,9812;0;40,1129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 03:20;01/07/2023 01:20;32,7673;29,9043;30,7899;85,0944;0;40,0208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 03:25;01/07/2023 01:25;34,6351;32,4119;30,6322;90,99;0;39,5575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 03:30;01/07/2023 01:30;36,0533;34,2195;30,5353;94,9356;0;39,4627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 03:35;01/07/2023 01:35;37,3653;35,0264;30,4543;96,9492;0;39,3733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 03:40;01/07/2023 01:40;37,6841;35,8253;30,2271;97,2828;0;31,8069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 03:45;01/07/2023 01:45;24,6135;22,5316;30,9968;62,0364;0;32,8797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 03:50;01/07/2023 01:50;29,8532;28,8166;30,7089;80,8152;0;38,6337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 03:55;01/07/2023 01:55;35,7427;33,8121;30,5367;94,278;0;39,5575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 04:00;01/07/2023 02:00;36,507;34,4885;30,502;95,562;0;39,5548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 04:05;01/07/2023 02:05;36,6705;34,4885;30,5078;95,664;0;39,1891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 04:10;01/07/2023 02:10;36,5601;34,4885;30,4919;95,6124;0;39,2812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 04:15;01/07/2023 02:15;36,6378;34,4885;30,4948;95,94;0;39,6496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 04:20;01/07/2023 02:20;36,5438;34,4885;30,4847;95,6412;0;39,0943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 04:25;01/07/2023 02:25;35,7672;32,7323;30,5194;91,5324;0;37,0625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 04:30;01/07/2023 02:30;33,6215;30,9762;30,5845;87,9492;0;35,1201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 04:35;01/07/2023 02:35;31,5698;29,0895;30,6959;82,2468;0;36,1468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 04:40;01/07/2023 02:40;29,469;26,7914;30,7538;75,3168;0;37,1546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 04:45;01/07/2023 02:45;29,1379;26,7914;30,8608;75,666;0;39,7417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 04:50;01/07/2023 02:50;31,2019;28,8245;30,8608;82,2672;0;40,205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 04:55;01/07/2023 02:55;33,4498;31,6525;30,6453;88,8396;0;39,7417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 05:00;01/07/2023 03:00;35,5547;33,8121;30,544;93,9924;0;39,2406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 05:05;01/07/2023 03:05;37,9375;36,2446;30,3704;99,6444;0;39,3516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 05:10;01/07/2023 03:10;39,09;37,7278;30,246;102,084;0;36,8756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 05:15;01/07/2023 03:15;37,3653;33,1357;30,4196;92,2152;0;25,2727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 05:20;01/07/2023 03:20;25,3819;25,0393;30,9823;68,3736;0;39,4654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 05:25;01/07/2023 03:25;33,0861;30,7111;30,6091;86,5068;0;37,6124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 05:30;01/07/2023 03:30;33,9893;32,0559;30,6134;89,4084;0;39,1891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 05:35;01/07/2023 03:35;35,0479;32,7323;30,5917;91,47;0;39,5413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 05:40;01/07/2023 03:40;35,8857;33,4087;30,5512;93,0288;0;39,4085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 05:45;01/07/2023 03:45;35,4852;33,6776;30,5382;93,8172;0;39,7417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 05:50;01/07/2023 03:50;36,3844;34,2195;30,5078;94,6332;0;39,0022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 05:55;01/07/2023 03:55;36,1105;34,2195;30,4847;94,5624;0;39,0943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 06:00;01/07/2023 04:00;36,0451;34,2195;30,3255;93,8292;0;35,3395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 06:05;01/07/2023 04:05;31,2019;26,388;30,8058;74,2512;0;28,2554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 06:10;01/07/2023 04:10;19,0633;18,695;31,344;48,4764;0;36,7835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 06:15;01/07/2023 04:15;32,2155;29,8964;30,6742;83,9352;0;38,2626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 06:20;01/07/2023 04:20;34,1365;32,1944;30,531;89,8296;0;39,3733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 06:25;01/07/2023 04:25;36,0901;33,8121;30,4803;93,7116;0;38,818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 06:30;01/07/2023 04:30;36,7726;34,8919;30,3935;96,0504;0;37,7072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 06:35;01/07/2023 04:35;37,2549;35,2993;30,2951;97,212;0;35,5806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 06:40;01/07/2023 04:40;37,1568;35,2993;30,2112;96,5292;0;30,7342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 06:45;01/07/2023 04:45;27,6911;24,6319;30,8348;69,312;0;32,3704;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 06:50;01/07/2023 04:50;27,4255;25,3082;30,8333;70,4988;0;35,9328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 06:55;01/07/2023 04:55;31,0671;29,224;30,5802;81,612;0;35,7676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 07:00;01/07/2023 05:00;29,1012;26,388;30,6959;73,62;0;33,6464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 07:05;01/07/2023 05:05;30,642;28,8561;30,6207;81,078;0;37,1546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 07:10;01/07/2023 05:10;34,5043;32,4633;30,3356;89,5152;0;34,3805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 07:15;01/07/2023 05:15;30,5562;28,1442;30,6293;79,3992;0;34,1232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 07:20;01/07/2023 05:20;32,2033;30,3038;30,4948;84,0936;0;36,4259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 07:25;01/07/2023 05:25;30,1924;26,388;30,6453;73,4976;0;31,8936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 07:30;01/07/2023 05:30;18,1273;14,9137;31,0851;33,9696;0;34,4103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 07:35;01/07/2023 05:35;0,430194;0,2;31,6146;0;0;40,2971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 07:40;01/07/2023 05:40;1,5378;6,00242;31,9401;0;0;41,3509;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 07:45;01/07/2023 05:45;15,0988;15,5901;31,3759;35,6892;0;40,5788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 07:50;01/07/2023 05:50;16,8971;17,0733;31,2818;41,6184;0;40,4949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 07:55;01/07/2023 05:55;17,3385;17,2434;31,2442;41,616;0;40,2971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 08:00;01/07/2023 06:00;17,5756;17,2157;31,1646;41,8512;0;40,205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 08:05;01/07/2023 06:05;17,4979;17,2078;31,0258;41,2644;0;39,6957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 08:10;01/07/2023 06:10;17,3589;17,2078;31,0229;41,1864;0;39,4654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 08:15;01/07/2023 06:15;15,7731;15,5901;31,0995;35,034;0;39,0022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 08:20;01/07/2023 06:20;14,9762;14,8623;31,0503;32,3544;0;39,2812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 08:25;01/07/2023 06:25;25,2429;24,6319;30,651;66,792;0;38,2626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 08:30;01/07/2023 06:30;14,5552;14,7792;31,0576;32,238;0;39,3543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 08:35;01/07/2023 06:35;14,2609;14,7792;31,0503;32,0952;0;39,4654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 08:40;01/07/2023 06:40;14,3876;14,7792;31,1126;32,2104;0;39,6523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 08:45;01/07/2023 06:45;15,3277;15,4516;31,0938;35,076;0;39,1891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 08:50;01/07/2023 06:50;16,7009;16,7885;31,0503;39,4884;0;39,1891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 08:55;01/07/2023 06:55;17,1137;17,0733;31,0055;41,1276;0;37,3388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 09:00;01/07/2023 07:00;17,2976;17,0614;30,9505;41,0952;0;36,7835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 09:05;01/07/2023 07:05;15,0906;15,1827;30,978;34,3848;0;33,6139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 09:10;01/07/2023 07:10;14,9884;15,1827;31,0142;34,1184;0;34,6569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 09:15;01/07/2023 07:15;15,0416;15,1827;30,9621;34,3284;0;36,6913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 09:20;01/07/2023 07:20;14,3018;14,7792;31,0359;31,2696;0;38,9155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 09:25;01/07/2023 07:25;14,1465;14,7792;31,0113;31,4052;0;39,2595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 09:30;01/07/2023 07:30;14,2282;14,7792;31,0156;31,6092;0;37,4309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 09:35;01/07/2023 07:35;14,2119;14,7792;31,0446;31,4424;0;35,6755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 09:40;01/07/2023 07:40;14,171;14,7792;31,0547;31,4052;0;35,3043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 09:45;01/07/2023 07:45;14,2814;14,7792;31,0706;31,458;0;34,0094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 09:50;01/07/2023 07:50;14,1669;14,7792;31,0127;31,2156;0;34,4726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 09:55;01/07/2023 07:55;14,1669;14,7792;31,0706;31,7052;0;36,136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 10:00;01/07/2023 08:00;15,3317;15,4872;31,0793;35,1516;0;38,9101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 10:05;01/07/2023 08:05;16,6151;16,8043;31,0417;39,6696;0;39,3733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 10:10;01/07/2023 08:10;17,269;17,3422;30,9795;42,108;0;39,1891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 10:15;01/07/2023 08:15;17,8412;17,3422;30,9288;41,82;0;37,3036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 10:20;01/07/2023 08:20;16,656;16,5314;30,9476;38,8668;0;33,7791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 10:25;01/07/2023 08:25;14,5266;14,8465;30,9939;32,5044;0;31,9749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 10:30;01/07/2023 08:30;14,6083;14,9137;30,9925;32,49;0;30,8127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 10:35;01/07/2023 08:35;14,4489;14,9137;31,0229;32,6832;0;32,346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 10:40;01/07/2023 08:40;14,4571;14,8544;31,0185;32,6028;0;35,4208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 10:45;01/07/2023 08:45;14,6206;14,8227;31,0561;32,4456;0;38,818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 10:50;01/07/2023 08:50;14,6124;14,9137;31,0995;32,814;0;39,628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 10:55;01/07/2023 08:55;15,0702;15,1827;31,0619;33,8448;0;38,3547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 11:00;01/07/2023 09:00;16,0388;16,2625;31,0156;37,9296;0;38,4278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 11:05;01/07/2023 09:05;16,3045;16,2625;31,0402;37,9488;0;37,2467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 11:10;01/07/2023 09:10;16,3699;16,2625;31,0127;37,6356;0;36,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 11:15;01/07/2023 09:15;16,3862;16,2625;31,0344;37,7532;0;37,6151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 11:20;01/07/2023 09:20;16,1614;16,2625;31,0561;37,8888;0;39,7417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 11:25;01/07/2023 09:25;16,8644;16,8043;31,0359;39,5928;0;39,6469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 11:30;01/07/2023 09:30;17,1505;17,2078;31,0127;41,4216;0;39,4654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 11:35;01/07/2023 09:35;17,3385;17,2078;30,9722;40,6476;0;38,1705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 11:40;01/07/2023 09:40;17,2731;17,2078;30,9549;40,9656;0;35,7676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 11:45;01/07/2023 09:45;16,1614;16,2625;30,965;37,7076;0;34,1123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 11:50;01/07/2023 09:50;14,3018;14,7792;31,0373;31,6728;0;32,9962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 11:55;01/07/2023 09:55;14,2732;14,7792;31,004;31,4028;0;33,454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 12:00;01/07/2023 10:00;14,2119;14,7792;31,0836;31,7196;0;37,9917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 12:05;01/07/2023 10:05;14,077;14,7792;31,072;31,4232;0;39,4654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 12:10;01/07/2023 10:10;14,7228;15,0482;31,1777;34,1112;0;39,7878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 12:15;01/07/2023 10:15;16,1042;16,2625;31,004;37,7388;0;38,7258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 12:20;01/07/2023 10:20;16,8685;16,6738;30,978;39,3768;0;33,9633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 12:25;01/07/2023 10:25;16,1287;15,859;30,9491;35,9952;0;30,4036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 12:30;01/07/2023 10:30;14,7555;15,1827;30,9983;33,1752;0;25,9581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 12:35;01/07/2023 10:35;14,7759;15,1827;30,9621;32,988;0;23,9344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 12:40;01/07/2023 10:40;14,5307;15,1827;30,9476;32,9676;0;22,263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 12:45;01/07/2023 10:45;14,6124;15,1827;30,9983;33,114;0;25,931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 12:50;01/07/2023 10:50;14,8045;15,1827;31,0127;32,9856;0;29,7562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 12:55;01/07/2023 10:55;14,7146;15,1827;31,0214;33,0192;0;31,4223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 13:00;01/07/2023 11:00;14,7391;15,1827;30,9823;33,0204;0;28,8459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 13:05;01/07/2023 11:05;14,7514;15,1827;30,9578;33,4056;0;25,1806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 13:10;01/07/2023 11:10;12,2215;10,729;31,1516;0;0;21,9027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 13:15;01/07/2023 11:15;0,39341;0,2;31,5148;0;0;33,8252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 13:20;01/07/2023 11:20;0,495587;0,2;31,9777;0;0;41,4918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 13:25;01/07/2023 11:25;2,76393;7,08221;31,917;0;0;41,5189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 13:30;01/07/2023 11:30;14,3304;14,9137;31,331;32,604;0;40,2971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 13:35;01/07/2023 11:35;14,8413;15,3171;31,2645;33,8388;0;40,2971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 13:40;01/07/2023 11:40;16,468;16,4048;31,0865;38,1072;0;39,5575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 13:45;01/07/2023 11:45;18,0905;18,2876;30,9766;44,5428;0;38,5416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 13:50;01/07/2023 11:50;19,194;18,695;30,9838;47,076;0;38,5416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 13:55;01/07/2023 11:55;19,8807;19,2329;30,9071;48,4032;0;36,9704;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 14:00;01/07/2023 12:00;20,179;19,2329;30,8999;48,5532;0;35,6782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 14:05;01/07/2023 12:05;19,9297;19,2329;30,9389;48,9216;0;37,1546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 14:10;01/07/2023 12:10;19,8521;19,2329;30,9838;49,0848;0;39,5927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023 14:15;01/07/2023 12:15;20,1749;19,7748;30,9751;50,6316;0;39,6496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
