LocalCol;TimeCol;PLC1_AI_FT_PORT_IST;PLC1_AI_POS_GETTO1;PLC1_AI_PT_TURBINA;PLC1_AI_POT_ATTIVA;PLC1_AI_POS_GETTO2;PLC1_AI_LT_BACINO;FREE6;FREE7;FREE8;FREE9;FREE10;FREE11;FREE12;FREE13;FREE14;FREE15;FREE16;FREE17;FREE18;FREE19;Info
;;MISURATORE DI PORTATA [EW168];POSIZIONE GETTO 1 [EW64];PRESSIONE ACQUA TURBINA [EW164];G1 : Potenza attiva prodotta Turbina [STRUMENTO];POSIZIONE GETTO 2 [EW66];LIVELLO ALL'OPERA DI PRESA [PlcOperaP];;;;;;;;;;;;;;;
08/08/2023 05:45;08/08/2023 03:45;37,0587;35,5682;29,7613;94,6044;0;38,8748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 06:00;08/08/2023 04:00;37,7535;36,2406;29,7135;95,5872;0;38,8992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 06:15;08/08/2023 04:15;34,4307;32,0559;30,0665;87,4992;0;39,4437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 06:30;08/08/2023 04:30;15,0048;15,1827;30,9867;33,6756;0;40,6682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 06:45;08/08/2023 04:45;14,968;15,1827;31,1994;34,4772;0;40,9446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 07:00;08/08/2023 05:00;24,6667;23,1486;30,9028;63,0036;0;40,5761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 07:15;08/08/2023 05:15;25,8928;23,9595;30,8189;65,2488;0;40,2212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 07:30;08/08/2023 05:30;23,8492;21,9343;30,8912;59,568;0;39,5575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 07:45;08/08/2023 05:45;20,5632;19,3674;31,0446;50,3868;0;40,0695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 08:00;08/08/2023 06:00;20,8289;19,5018;30,7407;49,8396;0;39,5575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 08:15;08/08/2023 06:15;14,4121;14,9137;30,9057;32,2392;0;39,4681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 08:30;08/08/2023 06:30;0,430194;0,2;31,3672;0;0;40,205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 08:45;08/08/2023 06:45;22,4024;21,258;30,6105;55,2708;0;39,3733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 09:00;08/08/2023 07:00;14,3018;14,7792;30,9621;31,986;0;39,9287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 09:15;08/08/2023 07:15;14,2732;14,7792;31,0981;32,4972;0;39,8311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 09:30;08/08/2023 07:30;14,265;14,7792;31,02;31,9032;0;39,9287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 09:45;08/08/2023 07:45;18,4911;18,0186;30,9635;44,4252;0;39,6496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 10:00;08/08/2023 08:00;16,9707;15,9935;30,8825;36,9204;0;39,6523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 10:15;08/08/2023 08:15;13,983;14,7792;30,8898;31,3908;0;39,5575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 10:30;08/08/2023 08:30;14,1056;14,7792;30,8883;31,1808;0;39,2785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 10:45;08/08/2023 08:45;13,9748;14,7792;30,9505;31,4688;0;39,5575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 11:00;08/08/2023 09:00;14,0688;14,7792;30,9939;31,6752;0;39,6496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 11:15;08/08/2023 09:15;14,3263;14,7792;30,9722;31,56;0;39,5575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 11:30;08/08/2023 09:30;0,499675;0,2;31,5871;0;0;40,4813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 11:45;08/08/2023 09:45;18,5115;18,0186;31,1965;44,7696;0;40,5057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 12:00;08/08/2023 10:00;18,9447;18,5565;30,9766;45,7152;0;39,739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 12:15;08/08/2023 10:15;16,2922;16,2506;31,02;36,9708;0;39,3733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 12:30;08/08/2023 10:30;15,344;15,4516;30,8999;34,4544;0;39,1891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 12:45;08/08/2023 10:45;13,9626;14,5103;30,9317;31,1472;0;39,4654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 13:00;08/08/2023 11:00;14,4244;14,799;30,9115;32,5824;0;39,4654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 13:15;08/08/2023 11:15;0,385236;0,2;31,2818;0;0;39,7417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 13:30;08/08/2023 11:30;14,3018;14,9137;30,8955;32,0268;0;39,1891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 13:45;08/08/2023 11:45;14,4121;14,9137;30,9187;32,0604;0;39,3733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 14:00;08/08/2023 12:00;0,348452;0,2;31,5726;0;0;40,5761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 14:15;08/08/2023 12:15;18,4379;18,0186;31,0518;44,202;0;40,1129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 14:30;08/08/2023 12:30;18,1682;17,6152;30,9722;43,338;0;39,5575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 14:45;08/08/2023 12:45;16,9053;16,6698;31,02;39,6108;0;39,5575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 15:00;08/08/2023 13:00;19,2758;18,695;30,9505;46,2156;0;39,6496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 15:15;08/08/2023 13:15;16,9502;16,6698;30,8681;38,9664;0;39,7417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 15:30;08/08/2023 13:30;21,07;20,1782;30,7885;52,3728;0;39,9341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 15:45;08/08/2023 13:45;28,1448;26,388;30,1895;70,5828;0;38,1705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 16:00;08/08/2023 14:00;27,781;25,4427;30,4297;69,342;0;39,2812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 16:15;08/08/2023 14:15;18,5932;17,6231;30,8464;43,6884;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 16:30;08/08/2023 14:30;25,4718;24,264;30,7755;66,114;0;40,0208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 16:45;08/08/2023 14:45;33,1433;31,3835;30,2025;86,1864;0;39,097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 17:00;08/08/2023 15:00;26,0931;22,8797;30,8116;62,97;0;40,251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 17:15;08/08/2023 15:15;14,7432;14,9137;31,1241;33,5364;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 17:30;08/08/2023 15:30;15,2255;15,5901;30,9042;35,07;0;40,0208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 17:45;08/08/2023 15:45;15,2418;15,5901;30,9144;34,9908;0;39,6957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 18:00;08/08/2023 16:00;14,0974;14,7792;30,9274;30,8412;0;39,5575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 18:15;08/08/2023 16:15;14,0647;14,7792;30,8883;31,176;0;39,0916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 18:30;08/08/2023 16:30;14,0974;14,7792;30,9216;31,2588;0;39,5575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 18:45;08/08/2023 16:45;0,532372;0,2;31,4265;0;0;40,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 19:00;08/08/2023 17:00;14,6574;14,9137;30,8087;31,5588;0;39,0943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 19:15;08/08/2023 17:15;0,548719;0,2;31,4164;0;0;40,3892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 19:30;08/08/2023 17:30;15,9979;16,2625;30,9245;37,3752;0;39,6496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 19:45;08/08/2023 17:45;14,6778;14,9137;30,9144;32,7108;0;39,2812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 20:00;08/08/2023 18:00;0,426106;0,2;31,224;0;0;39,7634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 20:15;08/08/2023 18:15;13,2105;14,1029;30,8116;27,6888;0;38,8857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 20:30;08/08/2023 18:30;1,69719;1,41428;31,2283;0;0;39,5575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 20:45;08/08/2023 18:45;0,336191;0,2;31,2095;0;0;39,5575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 21:00;08/08/2023 19:00;13,8113;14,5103;30,8738;29,8596;0;39,4654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 21:15;08/08/2023 19:15;6,61805;6,40981;31,2688;0;0;39,9043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 21:30;08/08/2023 19:30;0,413846;0,2;31,2616;0;0;39,6144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 21:45;08/08/2023 19:45;13,9748;14,9137;30,884;31,2552;0;39,2108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 22:00;08/08/2023 20:00;14,2405;14,9137;31,0142;31,332;0;39,5575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 22:15;08/08/2023 20:15;14,3059;14,9137;31,0836;31,6932;0;39,823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 22:30;08/08/2023 20:30;20,5019;19,7748;30,9549;51,0588;0;40,0208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 22:45;08/08/2023 20:45;22,7335;21,527;30,8406;56,916;0;39,5575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 23:00;08/08/2023 21:00;18,2131;17,7536;30,9867;43,9764;0;40,0695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 23:15;08/08/2023 21:15;22,7089;21,527;30,761;56,9976;0;40,4813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 23:30;08/08/2023 21:30;16,8031;15,859;30,871;36,39;0;40,1129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2023 23:45;08/08/2023 21:45;14,4735;14,8544;30,9722;32,4;0;40,6682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023;08/08/2023 22:00;20,7676;20,1782;30,7827;52,788;0;40,5707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 00:15;08/08/2023 22:15;26,2402;24,6319;30,8391;67,4532;0;40,4813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 00:30;08/08/2023 22:30;26,792;24,7663;30,7653;68,7984;0;40,1129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 00:45;08/08/2023 22:45;28,2388;26,388;31,088;74,6016;0;41,3157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 01:00;08/08/2023 23:00;39,1309;37,9968;30,1678;102,301;0;40,205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 01:15;08/08/2023 23:15;44,5136;44,7485;29,7425;114,842;0;39,5575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 01:30;08/08/2023 23:30;45,7438;46,0972;29,6658;117,078;0;39,4654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 01:45;08/08/2023 23:45;43,3406;42,5889;29,8278;110,53;0;39,3841;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 02:00;09/08/2023;35,7795;32,7323;30,5512;92,1084;0;40,9446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 02:15;09/08/2023 00:15;31,0466;28,5476;30,6901;80,4312;0;40,9446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 02:30;09/08/2023 00:30;38,3421;36,9328;29,9855;98,5176;0;40,0912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 02:45;09/08/2023 00:45;42,2044;41,5091;29,4141;105,773;0;37,4282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 03:00;09/08/2023 01:00;41,5014;40,8327;29,6108;105,582;0;38,6337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 03:15;09/08/2023 01:15;36,2372;34,2195;30,1085;92,874;0;39,8826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 03:30;09/08/2023 01:30;29,6202;27,0644;30,7581;76,38;0;40,9473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 03:45;09/08/2023 01:45;38,6854;36,9922;30,379;101,378;0;40,8524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 04:00;09/08/2023 02:00;43,7493;43,8032;29,7135;112,756;0;39,1891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 04:15;09/08/2023 02:15;45,4291;45,4209;29,5804;115,144;0;38,9805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 04:30;09/08/2023 02:30;43,3324;42,5889;29,8843;111,786;0;39,9287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 04:45;09/08/2023 02:45;36,5765;33,4087;30,463;93,1764;0;40,2971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 05:00;09/08/2023 03:00;26,6489;24,2482;30,8087;67,434;0;40,5545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 05:15;09/08/2023 03:15;33,8422;31,787;30,5527;88,614;0;40,8497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 05:30;09/08/2023 03:30;40,7167;39,7529;29,8438;104,688;0;38,9101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 05:45;09/08/2023 03:45;41,4932;39,0766;29,32;100,092;0;26,3347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 06:00;09/08/2023 04:00;36,8666;34,6229;29,77;92,3736;0;37,7316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 06:15;09/08/2023 04:15;29,1911;25,7117;30,6583;71,7312;0;40,1129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 06:30;09/08/2023 04:30;17,5796;16,5314;30,8825;39,1908;0;40,3892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 06:45;09/08/2023 04:45;15,3644;15,5901;31,208;35,7996;0;40,8524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 07:00;09/08/2023 05:00;25,1939;23,9595;30,8738;64,7928;0;40,8524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 07:15;09/08/2023 05:15;26,1585;24,6319;30,7335;66,7464;0;40,6682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 07:30;09/08/2023 05:30;20,1504;19,0984;30,8261;49,0104;0;40,1129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 07:45;09/08/2023 05:45;17,0075;16,5314;31,0402;39,2532;0;40,3892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 08:00;09/08/2023 06:00;17,9189;17,6152;30,8565;42,7308;0;39,9287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 08:15;09/08/2023 06:15;14,4653;14,795;30,8854;32,2176;0;39,3083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 08:30;09/08/2023 06:30;14,6328;14,8979;30,9274;32,2488;0;39,4654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 08:45;09/08/2023 06:45;0,552806;0,2;31,3744;0;0;40,3377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 09:00;09/08/2023 07:00;17,0238;17,2078;30,8275;40,1808;0;39,0943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 09:15;09/08/2023 07:15;14,4857;14,9137;30,8666;31,7844;0;39,4492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 09:30;09/08/2023 07:30;14,4162;14,8148;31,0547;31,9656;0;39,7417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 09:45;09/08/2023 07:45;15,5116;15,859;31,0272;36,3876;0;39,2812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 10:00;09/08/2023 08:00;19,2267;18,695;30,8898;46,6704;0;39,1918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 10:15;09/08/2023 08:15;14,2691;14,7792;30,7248;31,2648;0;39,1891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 10:30;09/08/2023 08:30;3,20533;3,57387;31,3122;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 10:45;09/08/2023 08:45;0,471065;0,2;31,2037;0;0;39,823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 11:00;09/08/2023 09:00;14,3263;14,9137;30,8464;32,0004;0;39,4654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 11:15;09/08/2023 09:15;14,3018;14,9137;31,0706;32,1852;0;39,5927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 11:30;09/08/2023 09:30;14,4367;14,9137;30,9997;31,9368;0;39,4085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 11:45;09/08/2023 09:45;14,3713;14,9137;31,237;32,4912;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 12:00;09/08/2023 10:00;23,5182;22,2033;30,9722;59,4384;0;39,5575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 12:15;09/08/2023 10:15;24,3274;22,6067;30,855;61,2168;0;39,2595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 12:30;09/08/2023 10:30;19,8643;18,695;30,9997;48,3408;0;39,3706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 12:45;09/08/2023 10:45;20,833;19,5018;30,8521;50,2896;0;39,1891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 13:00;09/08/2023 11:00;14,5184;14,7792;30,9896;32,1036;0;39,1918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 13:15;09/08/2023 11:15;14,5266;14,8821;31,0084;32,388;0;39,2812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 13:30;09/08/2023 11:30;14,3059;14,8465;30,8189;31,6536;0;39,0997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 13:45;09/08/2023 11:45;0,516023;0,2;31,2645;0;0;40,2971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 14:00;09/08/2023 12:00;8,6616;14,1029;30,8492;27,2208;0;39,3733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 14:15;09/08/2023 12:15;14,641;14,9137;30,9216;32,5308;0;39,1891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 14:30;09/08/2023 12:30;14,5675;14,9137;30,9476;32,7372;0;39,2812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 14:45;09/08/2023 12:45;14,5961;14,9018;30,9708;32,9592;0;39,7417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 15:00;09/08/2023 13:00;18,4011;18,1017;30,8854;44,4624;0;39,6957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 15:15;09/08/2023 13:15;22,0795;20,7201;30,8999;54,7488;0;39,4654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 15:30;09/08/2023 13:30;20,412;19,3674;30,8955;49,8936;0;39,7526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 15:45;09/08/2023 13:45;20,0523;19,2329;30,9216;49,758;0;39,8826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 16:00;09/08/2023 14:00;23,1749;21,7999;30,7972;57,9504;0;39,4654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 16:15;09/08/2023 14:15;14,9639;14,9137;31,1097;33,7944;0;40,0208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 16:30;09/08/2023 14:30;20,8861;20,1782;30,8521;52,2972;0;39,8609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 16:45;09/08/2023 14:45;24,6503;23,2594;30,6351;61,9776;0;39,4762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 17:00;09/08/2023 15:00;22,8847;21,1235;30,7335;56,0304;0;39,6605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 17:15;09/08/2023 15:15;19,3739;18,695;30,884;47,9208;0;40,0208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 17:30;09/08/2023 15:30;27,8137;26,388;30,1403;70,4448;0;39,0943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 17:45;09/08/2023 15:45;18,5197;14,8148;30,8492;34,6296;0;26,248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 18:00;09/08/2023 16:00;19,942;19,0984;30,8681;48,7836;0;39,7417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 18:15;09/08/2023 16:15;21,2376;19,7748;30,7509;51,5712;0;39,1891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 18:30;09/08/2023 16:30;14,5675;14,9137;30,8999;32,268;0;39,0943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 18:45;09/08/2023 16:45;14,5061;14,8306;30,9071;32,664;0;39,0943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 19:00;09/08/2023 17:00;0,712204;0,2;31,412;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 19:15;09/08/2023 17:15;0,699942;6,00242;31,0576;0;0;39,3733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 19:30;09/08/2023 17:30;13,4108;14,1029;30,502;27,9492;0;27,7217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 19:45;09/08/2023 17:45;0,405671;0,2;31,0836;0;0;39,2812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 20:00;09/08/2023 18:00;0,446543;0,2;31,0547;0;0;39,2839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 20:15;09/08/2023 18:15;0,377062;0,2;31,1155;0;0;39,1891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 20:30;09/08/2023 18:30;0,397497;0,2;31,1198;0;0;39,3733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 20:45;09/08/2023 18:45;0,389323;0,2;31,0648;0;0;39,3679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 21:00;09/08/2023 19:00;3,5323;7,35513;31,8316;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 21:15;09/08/2023 19:15;17,7554;17,7496;30,9939;43,0776;0;39,3923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 21:30;09/08/2023 19:30;16,2473;16,2625;31,0185;37,656;0;39,4871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 21:45;09/08/2023 19:45;16,2309;16,2625;31,0735;37,7436;0;39,4437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 22:00;09/08/2023 20:00;14,6206;14,9137;30,9606;32,7804;0;39,1891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 22:15;09/08/2023 20:15;14,8168;14,9137;30,8608;32,2932;0;39,4654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 22:30;09/08/2023 20:30;0,328016;0,2;31,25;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 22:45;09/08/2023 20:45;16,3453;16,6698;30,8406;38,7756;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 23:00;09/08/2023 21:00;14,2691;14,8465;30,855;31,3368;0;39,4708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 23:15;09/08/2023 21:15;14,2446;14,7911;31,0142;31,8432;0;39,8447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 23:30;09/08/2023 21:30;14,1792;14,8465;31,072;31,7916;0;39,9287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2023 23:45;09/08/2023 21:45;24,307;22,8797;31,2399;63,3288;0;40,7793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/08/2023;09/08/2023 22:00;29,1829;27,0644;30,7465;75,5244;0;39,6496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/08/2023 00:15;09/08/2023 22:15;26,0031;24,4974;30,9042;67,2276;0;40,0262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/08/2023 00:30;09/08/2023 22:30;32,5956;30,3038;30,7509;85,3824;0;40,3865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/08/2023 00:45;09/08/2023 22:45;34,4839;32,0559;30,693;90,3384;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/08/2023 01:00;09/08/2023 23:00;30,7564;28,1442;30,7161;79,866;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/08/2023 01:15;09/08/2023 23:15;29,0807;26,7914;30,5006;73,6248;0;40,3702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
