QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
1.9139141544117648,0.048255763542750046,204.6309137867647,6.591847505877804,1.4676420955882354,0.011206457074710699,0.7281773443099177,0.01081543486217684,27937.690240102023,5866.914950421425,1.0
