lastTimeStamp,QIst,QTargetIst,QBPIst,QMattoIst,OggiIn,QOggi,QTargetOggi,QBPOggi,QMattoOggi,MeseIn,QMese,QTargetMese,QBPMese,QMattoMese,AnnoIn,QAnno,QAnnoNum,QTargetAnno,QBPAnno,QMattoAnno,PIst,PTargetIst,PBPIst,PMattoIst,EOggi,EOggiNum,ETargetOggi,EBPOggi,EMattoOggi,EMese,EMeseNum,ETargetMese,EBPMese,EMattoMese,EAnno,EAnnoNum,ETargetAnno,EBPAnno,EMattoAnno,ResaIst,deltaTargetIst,deltaTargetIstCol,deltaBPIst,deltaBPIstCol,deltaMattoIst,deltaMattoIstCol,ResaOggi,deltaTargetOggi,deltaTargetOggiCol,deltaBPOggi,deltaBPOggiCol,deltaMattoOggi,deltaMattoOggiCol,ResaMese,deltaTargetMese,deltaTargetMeseCol,deltaBPMese,deltaBPMeseCol,deltaMattoMese,deltaMattoMeseCol,ResaAnno,deltaTargetAnno,deltaTargetAnnoCol,deltaBPAnno,deltaBPAnnoCol,deltaMattoAnno,deltaMattoAnnoCol,Prevista,deltaPrevistaTarget,deltaPrevistaTargetCol,deltaPrevistaBP,deltaPrevistaBPCol,deltaPrevistaMatto,deltaPrevistaMattoCol,etaIst,etaTarget,QPrevYear,PRMese,PRAnno
27/02/2024 16:25,36 l/s,70 l/s,70 l/s,132 l/s,27/02/2024 00:00,64 l/s,70 l/s,70 l/s,132 l/s,01/02/2024 00:00,67 l/s,70 l/s,70 l/s,132 l/s,01/01/2024 00:00,61 l/s,61.80800635266788,70 l/s,70 l/s,132 l/s,75 kW,86 kW,153 kW,259 kW,2.234 kWh,2234.049038019158,2.571 kWh,2.499 kWh,4.213 kWh,91.105 kWh,91105.75591427993,105.486 kWh,98.458 kWh,166.003 kWh,181.587 kWh,181587.03170517,209.911 kWh,212.969 kWh,359.070 kWh,"15,91 €/h","-2,24 €/h",red,"-16,39 €/h",red,"-38,54 €/h",red,"469,15 €","-70,86 €",red,"-55,71 €",red,"-415,77 €",red,"19.132,21 €","-3.020,04 €",red,"-1.544,08 €",red,"-15.728,47 €",red,"38.133,28 €","-5.948,23 €",red,"-6.590,25 €",red,"-37.271,57 €",red,"241.229,69 €","-37.628,27 €",red,"-41.689,66 €",red,"-235.778,59 €",red,74.2 %,84.6 %,73.1,78.7 %,78.6 %
