lastTimeStamp,QIst,QTargetIst,QBPIst,QMattoIst,OggiIn,QOggi,QTargetOggi,QBPOggi,QMattoOggi,MeseIn,QMese,QTargetMese,QBPMese,QMattoMese,AnnoIn,QAnno,QTargetAnno,QBPAnno,QMattoAnno,PIst,PTargetIst,PBPIst,PMattoIst,EOggi,ETargetOggi,EBPOggi,EMattoOggi,EMese,ETargetMese,EBPMese,EMattoMese,EAnno,ETargetAnno,EBPAnno,EMattoAnno,ResaIst,deltaTargetIst,deltaTargetIstCol,deltaBPIst,deltaBPIstCol,deltaMattoIst,deltaMattoIstCol,ResaOggi,deltaTargetOggi,deltaTargetOggiCol,deltaBPOggi,deltaBPOggiCol,deltaMattoOggi,deltaMattoOggiCol,ResaMese,deltaTargetMese,deltaTargetMeseCol,deltaBPMese,deltaBPMeseCol,deltaMattoMese,deltaMattoMeseCol,ResaAnno,deltaTargetAnno,deltaTargetAnnoCol,deltaBPAnno,deltaBPAnnoCol,deltaMattoAnno,deltaMattoAnnoCol,Prevista,deltaPrevistaTarget,deltaPrevistaTargetCol,deltaPrevistaBP,deltaPrevistaBPCol,deltaPrevistaMatto,deltaPrevistaMattoCol,etaIst,etaTarget
13/02/2024 10:40,71 l/s,70 l/s,70 l/s,112 l/s,13/02/2024 00:00,67 l/s,70 l/s,70 l/s,112 l/s,01/02/2024 00:00,68 l/s,70 l/s,70 l/s,112 l/s,23/01/2024 00:00,67 l/s,70 l/s,70 l/s,112 l/s,153 kW,164 kW,153 kW,259 kW,1.492 kWh,1.628 kWh,1.614 kWh,2.722 kWh,43.355 kWh,47.195 kWh,45.898 kWh,77.385 kWh,73.195 kWh,79.824 kWh,79.178 kWh,133.496 kWh,"32,28","-2,28",red,"-0,02",red,"-22,18",red,"313,49","-28,39",red,"-25,62",red,"-258,26",red,"9.104,67","-806,32",red,"-533,99",red,"-7.146,33",red,"15.371,07","-1.392,1",red,"-1.256,36",red,"-12.663,15",red,"261.542,03","-23.686,9",red,"-21.377,32",red,"-215.466,25",red,80.4 %,86.0 %
