QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
2.829930240740742,0.4733544329334789,0.0,0.0,0.08942993638901418,0.0011511951399943757,0.0,0.0,0.0,0.0,0.0
