lastTimeStamp,QIst,QTargetIst,QBPIst,QMattoIst,OggiIn,QOggi,QTargetOggi,QBPOggi,QMattoOggi,MeseIn,QMese,QTargetMese,QBPMese,QMattoMese,AnnoIn,QAnno,QAnnoNum,QTargetAnno,QBPAnno,QMattoAnno,PIst,PTargetIst,PBPIst,PMattoIst,EOggi,EOggiNum,ETargetOggi,EBPOggi,EMattoOggi,EMese,EMeseNum,ETargetMese,EBPMese,EMattoMese,EAnno,EAnnoNum,ETargetAnno,EBPAnno,EMattoAnno,ResaIst,deltaTargetIst,deltaTargetIstCol,deltaBPIst,deltaBPIstCol,deltaMattoIst,deltaMattoIstCol,ResaOggi,deltaTargetOggi,deltaTargetOggiCol,deltaBPOggi,deltaBPOggiCol,deltaMattoOggi,deltaMattoOggiCol,ResaMese,deltaTargetMese,deltaTargetMeseCol,deltaBPMese,deltaBPMeseCol,deltaMattoMese,deltaMattoMeseCol,ResaAnno,deltaTargetAnno,deltaTargetAnnoCol,deltaBPAnno,deltaBPAnnoCol,deltaMattoAnno,deltaMattoAnnoCol,Prevista,deltaPrevistaTarget,deltaPrevistaTargetCol,deltaPrevistaBP,deltaPrevistaBPCol,deltaPrevistaMatto,deltaPrevistaMattoCol,etaIst,etaTarget,QPrevYear,PRMese,PRAnno
23/02/2024 10:30,"0,72 l/s","1,8 l/s","1,8 l/s",100 l/s,23/02/2024 00:00,"0,79 l/s","1,8 l/s","1,8 l/s",100 l/s,01/02/2024 00:00,"1,44 l/s","1,8 l/s","1,8 l/s",100 l/s,01/01/2024 00:00,"1,11 l/s",1.1125345417172945,"1,8 l/s","1,8 l/s",100 l/s,"0,52 kW","0,06 kW",250 kW,250 kW,"5,49 kWh",-5.493600581333333,"0,66 kWh",2.625 kWh,2.625 kWh,278 kWh,-278.5662132635999,76 kWh,134.625 kWh,134.625 kWh,"0,0 kWh",0.0,89 kWh,320.676 kWh,320.676 kWh,"-0,11 €/h","-0,12 €/h",red,"-52,61 €/h",red,"-52,61 €/h",red,"-1,15 €","-1,29 €",red,"-552,4 €",red,"-552,4 €",red,"-58,5 €","-74,64 €",red,"-28.329,75 €",red,"-28.329,75 €",red,"0,0 €","-18,76 €",red,"-67.342,07 €",red,"-67.342,07 €",red,"0,0 €","-128,12 €",red,"-459.900,0 €",red,"-459.900,0 €",red,-786.7 %,81.3 %,0,nan %,-38259.9 %
