QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
0.03246124583333334,0.009940665089303179,81.71541666666667,26.70133183766178,30.28035208333333,0.5347526449169371,0.8228748820130423,0.04711362466593976,1961.17,411.8457,1.0
