QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
0.028968360547891345,0.012831795341881521,72.8086795568263,34.394145273486274,30.676936669049322,0.6615016342469766,0.8147813302010763,0.04978012899965296,102108.8337752814,21442.85509280909,0.9404932094353109
