QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
0.05652517566202624,0.019556375268811814,121.39837538994054,42.149214034955776,25.549372068082047,6.033423925879313,0.7884025114648157,0.0386894788090752,511488.1459699168,107412.51065368252,0.9202140309155767
