,t,Q,P,h,Target,dt,tIn,tOff
41,2024-05-01 10:23:09,27.07539,49.271,268.358449464,53.887973314040934,9.750277777777777,2024-05-28,2024-05-28 09:53:56
42,2024-05-01 10:38:09,26.87557,50.856,274.143230536,54.64331842011005,9.750277777777777,2024-05-28,2024-05-28 09:53:56
43,2024-05-01 10:53:09,26.8574,49.7445,270.008592732,53.782799973542055,9.750277777777777,2024-05-28,2024-05-28 09:53:56
44,2024-05-01 11:08:09,26.94142,50.3865,271.139586366,54.177039204071704,9.750277777777777,2024-05-28,2024-05-28 09:53:56
45,2024-05-01 11:23:09,26.98683,50.047,270.694673804,54.17930621267495,9.750277777777777,2024-05-28,2024-05-28 09:53:56
46,2024-05-01 11:38:09,27.06176,50.0965,270.546301634,54.29995818158091,9.750277777777777,2024-05-28,2024-05-28 09:53:56
47,2024-05-01 11:53:09,26.94823,50.553,272.23356343800003,54.40937895690524,9.750277777777777,2024-05-28,2024-05-28 09:53:56
48,2024-05-01 12:08:09,27.01635,50.553,271.621617464,54.42430108062033,9.750277777777777,2024-05-28,2024-05-28 09:53:56
49,2024-05-01 12:23:09,27.02316,50.5465,271.71431183,54.45659746486262,9.750277777777777,2024-05-28,2024-05-28 09:53:56
50,2024-05-01 12:38:10,27.08901,50.1125,271.825565464,54.61164885818206,9.750277777777777,2024-05-28,2024-05-28 09:53:56
51,2024-05-01 12:53:10,27.09355,50.6645,272.771170366,54.81081198125606,9.750277777777777,2024-05-28,2024-05-28 09:53:56
52,2024-05-01 13:08:10,27.04133,51.0325,272.47452799999996,54.6456772233706,9.750277777777777,2024-05-28,2024-05-28 09:53:56
53,2024-05-01 13:23:10,27.00727,50.5205,271.992496902,54.48029689014513,9.750277777777777,2024-05-28,2024-05-28 09:53:56
54,2024-05-01 13:38:10,26.93007,50.2795,271.862684,54.298638234674904,9.750277777777777,2024-05-28,2024-05-28 09:53:56
55,2024-05-01 13:53:10,27.03225,50.038,271.25084000000004,54.38199586000168,9.750277777777777,2024-05-28,2024-05-28 09:53:56
56,2024-05-01 14:08:10,27.03906,49.9205,271.176704902,54.38082905041322,9.750277777777777,2024-05-28,2024-05-28 09:53:56
57,2024-05-01 14:23:10,27.08674,49.979,271.528923098,54.54747999828238,9.750277777777777,2024-05-28,2024-05-28 09:53:56
58,2024-05-01 14:38:10,27.00727,50.3105,272.32625780399997,54.54714944394124,9.750277777777777,2024-05-28,2024-05-28 09:53:56
59,2024-05-01 14:53:10,27.10718,50.112,272.04807273200004,54.69301295975983,9.750277777777777,2024-05-28,2024-05-28 09:53:56
60,2024-05-01 15:08:10,26.97548,51.1615,274.755074536,54.96886364248562,9.750277777777777,2024-05-28,2024-05-28 09:53:56
61,2024-05-01 15:23:10,26.98683,49.409,269.656374536,53.97149150693715,9.750277777777777,2024-05-28,2024-05-28 09:53:56
62,2024-05-01 15:38:10,27.02089,50.088,270.898621804,54.28855729383062,9.750277777777777,2024-05-28,2024-05-28 09:53:56
63,2024-05-01 15:53:10,26.97094,49.9305,271.232280732,54.25494333498352,9.750277777777777,2024-05-28,2024-05-28 09:53:56
64,2024-05-01 16:08:10,26.98002,50.117,271.973937634,54.42161326306245,9.750277777777777,2024-05-28,2024-05-28 09:53:56
65,2024-05-01 16:23:10,27.03906,50.23,271.362093634,54.41800625907651,9.750277777777777,2024-05-28,2024-05-28 09:53:56
66,2024-05-01 16:38:10,27.06176,50.3275,271.269399268,54.44508739255241,9.750277777777777,2024-05-28,2024-05-28 09:53:56
67,2024-05-01 16:53:10,26.94142,49.9905,270.676114536,54.084431806382455,9.750277777777777,2024-05-28,2024-05-28 09:53:56
68,2024-05-01 17:08:10,26.94369,49.9395,270.638996,54.08157142488645,9.750277777777777,2024-05-28,2024-05-28 09:53:56
69,2024-05-01 17:23:10,26.94369,49.8605,270.435048,54.04081666119021,9.750277777777777,2024-05-28,2024-05-28 09:53:56
70,2024-05-01 17:38:10,26.8733,49.4365,269.953016902,53.80356357089074,9.750277777777777,2024-05-28,2024-05-28 09:53:56
71,2024-05-01 17:53:10,26.9505,49.718,270.21254073200004,54.01000075690611,9.750277777777777,2024-05-28,2024-05-28 09:53:56
72,2024-05-01 18:08:10,26.94142,49.8285,270.805927438,54.110370028001476,9.750277777777777,2024-05-28,2024-05-28 09:53:56
73,2024-05-01 18:23:10,27.1367,50.337,271.732871098,54.689136529426236,9.750277777777777,2024-05-28,2024-05-28 09:53:56
74,2024-05-01 18:38:10,27.15713,51.102,274.143230536,55.215785263952476,9.750277777777777,2024-05-28,2024-05-28 09:53:56
75,2024-05-01 18:53:10,27.005,50.902,273.531386536,54.78393255843306,9.750277777777777,2024-05-28,2024-05-28 09:53:56
76,2024-05-01 19:08:10,26.8574,50.7555,273.64264017,54.506663034619926,9.750277777777777,2024-05-28,2024-05-28 09:53:56
77,2024-05-01 19:23:10,26.8733,49.9815,270.750249634,53.96245774614097,9.750277777777777,2024-05-28,2024-05-28 09:53:56
78,2024-05-01 19:38:10,26.94369,49.548,269.007412,53.75553331531667,9.750277777777777,2024-05-28,2024-05-28 09:53:56
79,2024-05-01 19:53:10,26.83924,49.851,270.62043673200003,53.86822431534903,9.750277777777777,2024-05-28,2024-05-28 09:53:56
80,2024-05-01 20:08:10,26.85513,49.62,270.101287098,53.796716383706986,9.750277777777777,2024-05-28,2024-05-28 09:53:56
81,2024-05-01 20:23:10,26.94369,49.71,270.175422196,53.98893584700492,9.750277777777777,2024-05-28,2024-05-28 09:53:56
82,2024-05-01 20:38:10,26.94596,49.8695,270.47216653600003,54.05278758009968,9.750277777777777,2024-05-28,2024-05-28 09:53:56
83,2024-05-01 20:53:10,26.94369,50.056,270.06427053600004,53.96672450079049,9.750277777777777,2024-05-28,2024-05-28 09:53:56
84,2024-05-01 21:08:10,26.91644,49.774,270.527742366,54.00466578666078,9.750277777777777,2024-05-28,2024-05-28 09:53:56
85,2024-05-01 21:23:10,27.07312,49.93,271.065451268,54.42699184202681,9.750277777777777,2024-05-28,2024-05-28 09:53:56
86,2024-05-01 21:38:10,26.98229,50.7075,271.844124732,54.400214528373056,9.750277777777777,2024-05-28,2024-05-28 09:53:56
87,2024-05-01 21:53:10,27.05495,50.1655,271.844124732,54.54670763876627,9.750277777777777,2024-05-28,2024-05-28 09:53:56
88,2024-05-01 22:08:10,27.11172,50.3215,272.122309804,54.71710037456171,9.750277777777777,2024-05-28,2024-05-28 09:53:56
89,2024-05-01 22:23:10,26.98229,49.519,270.156964902,54.062587747635625,9.750277777777777,2024-05-28,2024-05-28 09:53:56
90,2024-05-01 22:38:10,27.06176,49.95,271.862684,54.564162522919396,9.750277777777777,2024-05-28,2024-05-28 09:53:56
91,2024-05-01 22:53:10,26.87784,50.2065,272.029513464,54.226583702101394,9.750277777777777,2024-05-28,2024-05-28 09:53:56
92,2024-05-01 23:08:10,27.01862,50.377,271.65873600000003,54.43631197877334,9.750277777777777,2024-05-28,2024-05-28 09:53:56
93,2024-05-01 23:23:10,27.05949,50.3845,272.21500417,54.63029200050678,9.750277777777777,2024-05-28,2024-05-28 09:53:56
94,2024-05-01 23:38:10,27.70209,50.4925,273.27176073199996,56.144749230100764,9.750277777777777,2024-05-28,2024-05-28 09:53:56
95,2024-05-01 23:53:10,27.45686,55.571,287.14022473200004,58.47184003089123,9.750277777777777,2024-05-28,2024-05-28 09:53:56
96,2024-05-02 00:08:10,27.47276,53.1855,281.058903268,57.26661262382429,9.750277777777777,2024-05-28,2024-05-28 09:53:56
97,2024-05-02 00:23:10,27.68393,53.2785,282.245472732,57.950419267970275,9.750277777777777,2024-05-28,2024-05-28 09:53:56
98,2024-05-02 00:38:10,27.35241,54.2475,285.193439098,57.8544785381887,9.750277777777777,2024-05-28,2024-05-28 09:53:56
99,2024-05-02 00:53:10,27.53406,52.996,279.11211763399996,56.99684306727524,9.750277777777777,2024-05-28,2024-05-28 09:53:56
100,2024-05-02 01:08:10,27.31154,53.3785,281.33698636599996,56.98687940092873,9.750277777777777,2024-05-28,2024-05-28 09:53:56
101,2024-05-02 01:23:10,27.28202,52.508,278.796916,56.4113306074782,9.750277777777777,2024-05-28,2024-05-28 09:53:56
102,2024-05-02 01:38:10,27.32516,52.391,278.185072,56.37653634192732,9.750277777777777,2024-05-28,2024-05-28 09:53:56
103,2024-05-02 01:53:10,27.07766,51.776,276.312421464,55.489830091578874,9.750277777777777,2024-05-28,2024-05-28 09:53:56
104,2024-05-02 02:08:11,27.05041,52.4015,277.31370417,55.634865109492104,9.750277777777777,2024-05-28,2024-05-28 09:53:56
105,2024-05-02 02:23:11,26.9891,50.612,273.772351098,54.79990978920548,9.750277777777777,2024-05-28,2024-05-28 09:53:56
106,2024-05-02 02:38:11,26.93688,50.283,271.454788,54.23088019495655,9.750277777777777,2024-05-28,2024-05-28 09:53:56
107,2024-05-02 02:53:11,26.93233,49.6075,269.656374536,53.86249588621667,9.750277777777777,2024-05-28,2024-05-28 09:53:56
108,2024-05-02 03:08:11,27.02316,50.507,272.06663199999997,54.52720897423518,9.750277777777777,2024-05-28,2024-05-28 09:53:56
109,2024-05-02 03:23:11,27.07085,50.809,273.23474417,54.85796218071945,9.750277777777777,2024-05-28,2024-05-28 09:53:56
110,2024-05-02 03:38:11,27.01408,50.713,272.882424,54.67233233136128,9.750277777777777,2024-05-28,2024-05-28 09:53:56
111,2024-05-02 03:53:11,27.06631,49.7655,271.528923098,54.50633791118128,9.750277777777777,2024-05-28,2024-05-28 09:53:56
112,2024-05-02 04:08:11,27.07539,50.7605,273.197625634,54.859708680792956,9.750277777777777,2024-05-28,2024-05-28 09:53:56
113,2024-05-02 04:23:11,27.07766,52.188,277.795735268,55.787713301173106,9.750277777777777,2024-05-28,2024-05-28 09:53:56
114,2024-05-02 04:38:11,27.05949,50.5095,272.697035268,54.72702987032904,9.750277777777777,2024-05-28,2024-05-28 09:53:56
115,2024-05-02 04:53:11,27.01181,50.4975,272.697035268,54.63059845997292,9.750277777777777,2024-05-28,2024-05-28 09:53:56
116,2024-05-02 05:08:11,27.11399,50.616,272.548765072,54.807438547778546,9.750277777777777,2024-05-28,2024-05-28 09:53:56
117,2024-05-02 05:23:11,26.90736,50.4255,272.437511438,54.36756086932262,9.750277777777777,2024-05-28,2024-05-28 09:53:56
118,2024-05-02 05:38:11,27.01181,50.1355,272.28913926800004,54.54888285728027,9.750277777777777,2024-05-28,2024-05-28 09:53:56
119,2024-05-02 05:53:11,27.02316,50.39,272.252020732,54.56436432127984,9.750277777777777,2024-05-28,2024-05-28 09:53:56
120,2024-05-02 06:08:11,26.93007,50.059,271.60316017,54.246804013254334,9.750277777777777,2024-05-28,2024-05-28 09:53:56
121,2024-05-02 06:23:11,26.91871,50.0565,270.824384732,54.068443120461296,9.750277777777777,2024-05-28,2024-05-28 09:53:56
122,2024-05-02 06:38:11,26.86422,49.419,270.027152,53.8001549858209,9.750277777777777,2024-05-28,2024-05-28 09:53:56
123,2024-05-02 06:53:11,26.90736,49.5415,270.45360726800004,53.97165345498727,9.750277777777777,2024-05-28,2024-05-28 09:53:56
124,2024-05-02 07:08:11,27.00727,50.1155,271.80710817,54.44316339096963,9.750277777777777,2024-05-28,2024-05-28 09:53:56
125,2024-05-02 07:23:11,26.99591,49.981,269.285495098,53.915394600839115,9.750277777777777,2024-05-28,2024-05-28 09:53:56
126,2024-05-02 07:38:11,26.97321,49.761,271.232280732,54.259509683852734,9.750277777777777,2024-05-28,2024-05-28 09:53:56
127,2024-05-02 07:53:11,26.99818,50.2255,272.159326366,54.49536494465318,9.750277777777777,2024-05-28,2024-05-28 09:53:56
128,2024-05-02 08:08:11,27.0822,50.363,272.975118366,54.828814969099106,9.750277777777777,2024-05-28,2024-05-28 09:53:56
129,2024-05-02 08:23:11,27.00954,50.396,272.641459438,54.61487463591623,9.750277777777777,2024-05-28,2024-05-28 09:53:56
130,2024-05-02 08:38:11,27.02998,50.541,273.03079617000003,54.734255524489804,9.750277777777777,2024-05-28,2024-05-28 09:53:56
131,2024-05-02 08:53:11,27.06631,50.5005,273.586962366,54.919465847963174,9.750277777777777,2024-05-28,2024-05-28 09:53:56
132,2024-05-02 09:08:11,27.05722,50.527,273.049253464,54.7931189063875,9.750277777777777,2024-05-28,2024-05-28 09:53:56
133,2024-05-02 09:23:11,27.01635,50.426,272.82684817,54.66579083915786,9.750277777777777,2024-05-28,2024-05-28 09:53:56
134,2024-05-02 09:38:11,26.98456,50.626,273.142049804,54.66454791385579,9.750277777777777,2024-05-28,2024-05-28 09:53:56
135,2024-05-02 09:53:11,27.005,50.417,273.23474417,54.72451986880089,9.750277777777777,2024-05-28,2024-05-28 09:53:56
136,2024-05-02 10:08:11,27.02998,50.619,272.604340902,54.64876439332104,9.750277777777777,2024-05-28,2024-05-28 09:53:56
137,2024-05-02 10:23:11,27.05722,51.037,273.049253464,54.7931189063875,9.750277777777777,2024-05-28,2024-05-28 09:53:56
138,2024-05-02 10:38:11,27.05041,50.758,272.975118366,54.7644550563938,9.750277777777777,2024-05-28,2024-05-28 09:53:56
139,2024-05-02 10:53:11,26.95731,50.758,273.364455098,54.65381118092525,9.750277777777777,2024-05-28,2024-05-28 09:53:56
140,2024-05-02 11:08:11,26.96413,50.611,272.103750536,54.41552150346674,9.750277777777777,2024-05-28,2024-05-28 09:53:56
141,2024-05-02 11:23:11,26.99818,50.133,272.159326366,54.49536494465318,9.750277777777777,2024-05-28,2024-05-28 09:53:56
142,2024-05-02 11:38:11,26.84832,51.056,273.067812732,54.373774603397116,9.750277777777777,2024-05-28,2024-05-28 09:53:56
143,2024-05-02 11:53:11,26.99137,49.895,270.119846366,54.07335023602326,9.750277777777777,2024-05-28,2024-05-28 09:53:56
144,2024-05-02 12:08:11,26.94369,50.038,270.47216653600003,54.04823402818293,9.750277777777777,2024-05-28,2024-05-28 09:53:56
145,2024-05-02 12:23:11,26.86422,49.8345,270.06427053600004,53.80755047540356,9.750277777777777,2024-05-28,2024-05-28 09:53:56
146,2024-05-02 12:38:11,26.93688,50.047,270.435048,54.0271578801746,9.750277777777777,2024-05-28,2024-05-28 09:53:56
147,2024-05-02 12:53:11,27.11853,50.562,272.159326366,54.73828936293208,9.750277777777777,2024-05-28,2024-05-28 09:53:56
148,2024-05-02 13:08:11,27.07539,50.5615,272.771170366,54.7740739256827,9.750277777777777,2024-05-28,2024-05-28 09:53:56
149,2024-05-02 13:23:11,27.12761,50.9185,272.938101804,54.91330154285093,9.750277777777777,2024-05-28,2024-05-28 09:53:56
150,2024-05-02 13:38:11,27.60218,51.1965,274.05053617,56.10168369151572,9.750277777777777,2024-05-28,2024-05-28 09:53:56
151,2024-05-02 13:53:11,27.62262,54.5825,284.229376902,58.22851137431871,9.750277777777777,2024-05-28,2024-05-28 09:53:56
152,2024-05-02 14:08:11,27.48184,53.681,281.819017464,57.44046655031074,9.750277777777777,2024-05-28,2024-05-28 09:53:56
153,2024-05-02 14:23:11,27.74977,53.5305,281.058903268,57.84403638332008,9.750277777777777,2024-05-28,2024-05-28 09:53:56
154,2024-05-02 14:38:11,27.28202,55.8795,287.39985053600003,58.152034885228495,9.750277777777777,2024-05-28,2024-05-28 09:53:56
155,2024-05-02 14:53:11,27.46594,52.624,277.944107438,56.6179047779654,9.750277777777777,2024-05-28,2024-05-28 09:53:56
156,2024-05-02 15:08:11,27.51817,53.6455,281.374104902,57.425598635002856,9.750277777777777,2024-05-28,2024-05-28 09:53:56
157,2024-05-02 15:23:11,27.39555,53.193,279.872333804,56.864581681927554,9.750277777777777,2024-05-28,2024-05-28 09:53:56
158,2024-05-02 15:38:12,27.21617,53.0095,279.35318416999996,56.387454602300124,9.750277777777777,2024-05-28,2024-05-28 09:53:56
159,2024-05-02 15:53:11,27.23206,51.815,275.47817217,55.63774804663612,9.750277777777777,2024-05-28,2024-05-28 09:53:56
160,2024-05-02 16:08:11,27.09355,51.2135,274.829209634,55.22435569710049,9.750277777777777,2024-05-28,2024-05-28 09:53:56
161,2024-05-02 16:23:12,27.10263,50.5115,273.197625634,54.91490191954095,9.750277777777777,2024-05-28,2024-05-28 09:53:56
162,2024-05-02 16:38:12,26.99364,50.9385,273.457149464,54.74602475816544,9.750277777777777,2024-05-28,2024-05-28 09:53:56
