,Power,Var2,Var3,Eta
last_value,207.38355,0.10148273000000001,26.60054875,0.7679502822294584
MaxScala,359.3,110.0,40.0,100.0
Media,142.28689771642263,95.4,27.0,0.5268945548423722
Dev,1.992068131738707,16.15549442140351,0.7071067811865476,0.007376714710443766
