lastTimeStamp,QIst,QTargetIst,QBPIst,QMattoIst,OggiIn,QOggi,QTargetOggi,QBPOggi,QMattoOggi,MeseIn,QMese,QTargetMese,QBPMese,QMattoMese,AnnoIn,QAnno,QAnnoNum,QTargetAnno,QBPAnno,QMattoAnno,PIst,PTargetIst,PBPIst,PMattoIst,EOggi,EOggiNum,ETargetOggi,EBPOggi,EMattoOggi,EMese,EMeseNum,ETargetMese,EBPMese,EMattoMese,EAnno,EAnnoNum,ETargetAnno,EBPAnno,EMattoAnno,ResaIst,deltaTargetIst,deltaTargetIstCol,deltaBPIst,deltaBPIstCol,deltaMattoIst,deltaMattoIstCol,ResaOggi,deltaTargetOggi,deltaTargetOggiCol,deltaBPOggi,deltaBPOggiCol,deltaMattoOggi,deltaMattoOggiCol,ResaMese,deltaTargetMese,deltaTargetMeseCol,deltaBPMese,deltaBPMeseCol,deltaMattoMese,deltaMattoMeseCol,ResaAnno,deltaTargetAnno,deltaTargetAnnoCol,deltaBPAnno,deltaBPAnnoCol,deltaMattoAnno,deltaMattoAnnoCol,Prevista,deltaPrevistaTarget,deltaPrevistaTargetCol,deltaPrevistaBP,deltaPrevistaBPCol,deltaPrevistaMatto,deltaPrevistaMattoCol,etaIst,etaTarget,QPrevYear,PRMese,PRAnno
27/02/2024 16:21,27 l/s,25 l/s,25 l/s,55 l/s,27/02/2024 00:00,27 l/s,25 l/s,25 l/s,55 l/s,01/02/2024 00:00,25 l/s,25 l/s,25 l/s,55 l/s,01/01/2024 00:00,24 l/s,24.770469232833964,25 l/s,25 l/s,55 l/s,51 kW,64 kW,61 kW,100 kW,857 kWh,857.7709125,1.047 kWh,1.002 kWh,1.625 kWh,30.981 kWh,30981.24678074782,38.500 kWh,39.494 kWh,64.029 kWh,64.818 kWh,64818.70795445905,80.526 kWh,85.416 kWh,138.479 kWh,"10,9 €/h","-2,63 €/h",red,"-2,06 €/h",red,"-10,1 €/h",red,"180,13 €","-39,87 €",red,"-30,36 €",red,"-161,12 €",red,"6.506,06 €","-1.578,97 €",red,"-1.787,85 €",red,"-6.940,16 €",red,"13.611,93 €","-3.298,57 €",red,"-4.325,62 €",red,"-15.468,73 €",red,"86.107,09 €","-20.866,3 €",red,"-27.363,26 €",red,"-97.852,91 €",red,70.5 %,77.9 %,0,70.4 %,67.5 %
