QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
0.017363844791666666,0.006555243987400307,43.65264895833334,16.446765879953386,31.599930208333333,0.46417882063376875,0.7973814045899407,0.0017302157920333046,1047.663575,220.00935075,0.8854166666666666
