QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
0.019875540298507462,0.00031049549522518805,50.006240298507464,0.10569187836418517,31.54840149253731,0.4562631158589247,0.7973847345956232,0.0017290106119856234,835.326462941957,175.41855721781096,1.0
