,t,Q,P,h,Target,dt,tIn,tOff,PRDay
72,2024-02-11 18:00:00,0.0048,0.0,0.46500143999999993,0.004403480876500884,21.0,2024-02-11,2024-02-11 21:00:00,0.0
73,2024-02-11 18:15:00,0.0053,0.0,0.46704092,0.004883502137983484,21.0,2024-02-11,2024-02-11 21:00:00,0.0
74,2024-02-11 18:30:00,0.0052,0.0,0.47111988,0.004833206532212045,21.0,2024-02-11,2024-02-11 21:00:00,0.0
75,2024-02-11 18:45:00,0.0057,0.0,0.46806066,0.005263535735192464,21.0,2024-02-11,2024-02-11 21:00:00,0.0
76,2024-02-11 19:00:00,0.0057,0.0,0.47111988,0.005297937929540127,21.0,2024-02-11,2024-02-11 21:00:00,0.0
77,2024-02-11 19:15:00,0.0054,0.0,0.47723831999999994,0.00508428219622306,21.0,2024-02-11,2024-02-11 21:00:00,0.0
78,2024-02-11 19:30:00,0.0055,0.0,0.48029753999999997,0.005211630670036339,21.0,2024-02-11,2024-02-11 21:00:00,0.0
79,2024-02-11 19:45:00,0.0051,0.0,0.47621858000000006,0.0047915617706332965,21.0,2024-02-11,2024-02-11 21:00:00,0.0
80,2024-02-11 20:00:00,0.0051,0.0,0.4843765,0.004873644199252281,21.0,2024-02-11,2024-02-11 21:00:00,0.0
81,2024-02-11 20:15:00,0.005,0.0,0.47825806,0.004717727821360825,21.0,2024-02-11,2024-02-11 21:00:00,0.0
82,2024-02-11 20:30:00,0.0047,0.0,0.47621858,0.004415753004309115,21.0,2024-02-11,2024-02-11 21:00:00,0.0
83,2024-02-11 20:45:00,0.0048,0.0,0.48233702,0.004567645733738856,21.0,2024-02-11,2024-02-11 21:00:00,0.0
84,2024-02-11 21:00:00,0.0048,0.0,0.48539624,0.0039605854430620835,21.0,2024-02-11,2024-02-11 21:00:00,0.0
