,t,Q,P,h,Target,dt,tIn,tOff,PRDay
0,2024-02-11 00:03:50,27.00046,50.476,271.881243268,63.00549021743072,21.250555555555554,2024-02-11,2024-02-11 21:18:52,70.09152576737212
1,2024-02-11 00:18:51,26.94823,50.0135,271.91825983,62.892173261066986,21.250555555555554,2024-02-11,2024-02-11 21:18:52,69.57442455772454
2,2024-02-11 00:33:51,27.01635,50.3095,272.28913926800004,63.13715052780121,21.250555555555554,2024-02-11,2024-02-11 21:18:52,69.71464186235806
3,2024-02-11 00:48:51,26.92553,50.2765,272.47452799999996,62.96774696389886,21.250555555555554,2024-02-11,2024-02-11 21:18:52,69.85634512300607
4,2024-02-11 01:03:51,26.93461,50.202,271.584600902,62.783253492199044,21.250555555555554,2024-02-11,2024-02-11 21:18:52,69.95780571740359
5,2024-02-11 01:18:51,26.8733,50.579,272.678476,62.892642584580365,21.250555555555554,2024-02-11,2024-02-11 21:18:52,70.36057384205584
6,2024-02-11 01:33:51,26.896,50.227,271.65873600000003,62.71036900572557,21.250555555555554,2024-02-11,2024-02-11 21:18:52,70.07399211023933
7,2024-02-11 01:48:51,26.8733,50.115,270.88006253599997,62.477842792276086,21.250555555555554,2024-02-11,2024-02-11 21:18:52,70.17795132372127
8,2024-02-11 02:03:51,27.02089,50.349,272.196444902,63.126263343579396,21.250555555555554,2024-02-11,2024-02-11 21:18:52,69.78141051595853
9,2024-02-11 02:18:51,26.9891,50.7205,272.32625780399997,63.08206553146003,21.250555555555554,2024-02-11,2024-02-11 21:18:52,70.34554490710477
10,2024-02-11 02:33:51,26.9664,49.823,271.881243268,62.92601131237482,21.250555555555554,2024-02-11,2024-02-11 21:18:52,69.27214686575894
11,2024-02-11 02:48:51,26.92553,50.6365,272.01105617,62.86064052304897,21.250555555555554,2024-02-11,2024-02-11 21:18:52,70.47642320100726
12,2024-02-11 03:03:51,26.94596,50.6675,272.47452799999996,63.015524336172405,21.250555555555554,2024-02-11,2024-02-11 21:18:52,70.34624157123007
13,2024-02-11 03:18:51,26.98229,50.4465,272.437511438,63.09191286403017,21.250555555555554,2024-02-11,2024-02-11 21:18:52,69.95460721314262
14,2024-02-11 03:33:51,26.88919,50.0695,271.899802536,62.7501251974566,21.250555555555554,2024-02-11,2024-02-11 21:18:52,69.80999952372962
15,2024-02-11 03:48:51,26.97094,49.8795,272.567222366,63.09539970342101,21.250555555555554,2024-02-11,2024-02-11 21:18:52,69.1645208557427
16,2024-02-11 04:03:51,26.97321,50.594,272.252020732,63.027739311204364,21.250555555555554,2024-02-11,2024-02-11 21:18:52,70.23058137199747
17,2024-02-11 04:18:51,26.96185,50.2325,273.27176073199996,63.23717025096037,21.250555555555554,2024-02-11,2024-02-11 21:18:52,69.49784566762567
18,2024-02-11 04:33:51,27.07539,50.9585,273.51282726799997,63.55949008709357,21.250555555555554,2024-02-11,2024-02-11 21:18:52,70.1447559514438
19,2024-02-11 04:48:51,27.02998,50.501,272.62290017,63.2464337917944,21.250555555555554,2024-02-11,2024-02-11 21:18:52,69.85908815712298
20,2024-02-11 05:03:51,26.9664,50.7105,272.47452799999996,63.06332509433547,21.250555555555554,2024-02-11,2024-02-11 21:18:52,70.35257601640963
21,2024-02-11 05:18:51,26.96413,50.5785,272.32625780399997,63.02370274143293,21.250555555555554,2024-02-11,2024-02-11 21:18:52,70.21356228136634
22,2024-02-11 05:33:51,26.95958,50.235,272.28913926800004,63.00447916266628,21.250555555555554,2024-02-11,2024-02-11 21:18:52,69.75798994375789
23,2024-02-11 05:48:51,26.94596,50.371,272.196444902,62.95121171084878,21.250555555555554,2024-02-11,2024-02-11 21:18:52,70.00603101087172
24,2024-02-11 06:03:51,26.97548,50.146,272.62290017,63.118911291161666,21.250555555555554,2024-02-11,2024-02-11 21:18:52,69.50815712822858
25,2024-02-11 06:18:51,27.00273,50.151,272.04807273200004,63.04945140062611,21.250555555555554,2024-02-11,2024-02-11 21:18:52,69.59167061539165
26,2024-02-11 06:33:51,26.99591,50.469,272.585781634,63.158114316676865,21.250555555555554,2024-02-11,2024-02-11 21:18:52,69.91245001601347
