,t,Q,P,h,Target,dt,tIn,tOff,PRDay
34,2024-02-11 08:40:27,71.63531,151.4536,274.209411662,176.49126236118283,21.00111111111111,2024-02-11,2024-02-11 21:10:31,78.596117249911
35,2024-02-11 08:55:27,71.63531,148.7895,274.13527656400004,176.4435462855311,21.00111111111111,2024-02-11,2024-02-11 21:10:31,77.23447643724548
36,2024-02-11 09:10:27,71.51196,151.3655,274.56142591,176.41353838248958,21.00111111111111,2024-02-11,2024-02-11 21:10:31,78.58500578037952
37,2024-02-11 09:25:27,72.48268,150.9987,273.931532512,178.39799856094533,21.00111111111111,2024-02-11,2024-02-11 21:10:31,77.52252880013805
38,2024-02-11 09:40:27,71.91419,152.5166,274.042684172,177.07062233990527,21.00111111111111,2024-02-11,2024-02-11 21:10:31,78.88879127781962
39,2024-02-11 09:55:27,71.36179,151.4611,274.61700174,176.01761293822085,21.00111111111111,2024-02-11,2024-02-11 21:10:31,78.78416616446431
40,2024-02-11 10:10:27,69.87621,146.2234,276.636392862,173.54727905930628,21.00111111111111,2024-02-11,2024-02-11 21:10:31,77.1097359811139
41,2024-02-11 10:25:27,72.23598,153.0432,273.042217258,177.21361256873624,21.00111111111111,2024-02-11,2024-02-11 21:10:31,79.09730006085871
42,2024-02-11 10:40:27,20.87866,38.63959,287.196412406,25.87381101132069,21.00111111111111,2024-02-11,2024-02-11 21:10:31,65.68736935389559
43,2024-02-11 10:55:27,37.2952,88.30923,285.19558055199997,95.04928711284293,21.00111111111111,2024-02-11,2024-02-11 21:10:31,84.63331632267385
44,2024-02-11 11:10:27,35.51464,75.78751,287.52986738600003,91.17554214315237,21.00111111111111,2024-02-11,2024-02-11 21:10:31,75.65510709708131
45,2024-02-11 11:25:27,22.35352,45.41507,289.123109162,27.887365946980577,21.00111111111111,2024-02-11,2024-02-11 21:10:31,71.63120449206589
46,2024-02-11 11:40:27,63.25274,139.8397,277.914636952,156.98870081781692,21.00111111111111,2024-02-11,2024-02-11 21:10:31,81.09063712591399
47,2024-02-11 11:55:27,51.15352,112.987,281.416220164,127.89677449064993,21.00111111111111,2024-02-11,2024-02-11 21:10:31,80.00825909509139
48,2024-02-11 12:10:27,33.95933,77.07239,285.140004722,86.25808259885248,21.00111111111111,2024-02-11,2024-02-11 21:10:31,81.13580575880071
49,2024-02-11 12:25:27,95.52268,197.2309,263.890254706,225.59886938259825,21.00111111111111,2024-02-11,2024-02-11 21:10:31,79.75833848055082
50,2024-02-11 12:40:27,71.62459,153.1929,273.468366604,175.98795851827964,21.00111111111111,2024-02-11,2024-02-11 21:10:31,79.72607514353844
51,2024-02-11 12:55:27,72.31643,153.0067,274.39459644600004,178.28969458103282,21.00111111111111,2024-02-11,2024-02-11 21:10:31,78.60115141260505
52,2024-02-11 13:10:27,71.52805,150.5909,274.431714982,176.36986923880596,21.00111111111111,2024-02-11,2024-02-11 21:10:31,78.20221179330548
53,2024-02-11 13:25:27,73.66794,155.3376,272.504916252,180.46551793798847,21.00111111111111,2024-02-11,2024-02-11 21:10:31,78.87778673631135
54,2024-02-11 13:40:27,71.90347,152.4498,274.079700734,177.06814144179276,21.00111111111111,2024-02-11,2024-02-11 21:10:31,78.85534398693899
55,2024-02-11 13:55:27,72.18771,154.0525,274.876321622,178.28479389556534,21.00111111111111,2024-02-11,2024-02-11 21:10:31,79.14056522734431
56,2024-02-11 14:10:27,74.62257,158.2527,272.949624866,183.13810756980388,21.00111111111111,2024-02-11,2024-02-11 21:10:31,79.20077242840028
57,2024-02-11 14:25:27,72.2038,153.22,273.00520069600003,177.11065237921966,21.00111111111111,2024-02-11,2024-02-11 21:10:31,79.23471054097932
58,2024-02-11 14:40:27,72.4666,156.0919,274.41315571399997,178.67200934181395,21.00111111111111,2024-02-11,2024-02-11 21:10:31,80.01447240954289
59,2024-02-11 14:55:31,73.70547,156.7135,273.301639114,181.0853517640308,21.00111111111111,2024-02-11,2024-02-11 21:10:31,79.30406451691519
60,2024-02-11 15:10:31,72.13944,152.8549,274.54286664200004,177.94944530566917,21.00111111111111,2024-02-11,2024-02-11 21:10:31,78.67331084141394
61,2024-02-11 15:25:31,73.48022,155.9661,273.542501702,180.64804316753478,21.00111111111111,2024-02-11,2024-02-11 21:10:31,79.0980801984735
62,2024-02-11 15:40:31,72.35397,153.7052,273.28307984599996,177.65965596368443,21.00111111111111,2024-02-11,2024-02-11 21:10:31,79.23999583903415
63,2024-02-11 15:55:31,73.15308,154.6987,273.542501702,179.84378317972,21.00111111111111,2024-02-11,2024-02-11 21:10:31,78.80617089654552
64,2024-02-11 16:10:31,73.07263,154.8379,273.246063284,179.4513175853629,21.00111111111111,2024-02-11,2024-02-11 21:10:31,79.04958838677827
65,2024-02-11 16:25:31,72.36469,153.8738,273.89451594999997,178.0835278639734,21.00111111111111,2024-02-11,2024-02-11 21:10:31,79.13810178262469
66,2024-02-11 16:40:31,73.27106,155.0515,273.357214944,180.01181660970687,21.00111111111111,2024-02-11,2024-02-11 21:10:31,78.91216327087788
67,2024-02-11 16:55:31,71.58704,150.0188,276.024956758,177.5401014975111,21.00111111111111,2024-02-11,2024-02-11 21:10:31,77.39161754720001
68,2024-02-11 17:10:31,70.83084,150.2749,275.191319308,175.0733706557636,21.00111111111111,2024-02-11,2024-02-11 21:10:31,78.58873852799591
69,2024-02-11 17:25:31,71.29207,151.1922,274.209411662,175.5846525240972,21.00111111111111,2024-02-11,2024-02-11 21:10:31,78.83821765010335
70,2024-02-11 17:40:31,72.05363,152.9431,273.820380852,177.27004016680482,21.00111111111111,2024-02-11,2024-02-11 21:10:31,79.02040405100301
71,2024-02-11 17:55:31,73.34078,155.7811,273.320198382,180.15870478181142,21.00111111111111,2024-02-11,2024-02-11 21:10:31,79.21884515409843
72,2024-02-11 18:10:31,72.38078,153.058,273.783262316,178.05077192037126,21.00111111111111,2024-02-11,2024-02-11 21:10:31,78.73301339016231
73,2024-02-11 18:25:31,71.70503,151.2102,274.042684172,176.55561839744806,21.00111111111111,2024-02-11,2024-02-11 21:10:31,78.44120307373682
