,t,Q,P,h,Target,dt,tIn,tOff,PRlast24,EnergiaPersa,MinutiFermi,MancataProduzione,Corrispettivo
0,2024-02-10 21:33:50,27.3456,53.3655,281.003327438,65.95183809246471,23.750555555555554,2024-02-10 21:27:33.184584,2024-02-11 21:18:52,70.79338131368618,0.0,0,0.0,255.74267249999997
1,2024-02-10 21:48:50,27.35922,52.6125,279.946468902,65.73651708330863,23.750555555555554,2024-02-10 21:27:33.184584,2024-02-11 21:18:52,70.02308262752197,0.0,0,0.0,255.74267249999997
2,2024-02-10 22:03:50,27.66803,55.57,288.104388902,68.4157507083712,23.750555555555554,2024-02-10 21:27:33.184584,2024-02-11 21:18:52,71.06295737558665,0.0,0,0.0,255.74267249999997
3,2024-02-10 22:18:50,27.0277,50.8975,274.45843217,63.66689241254542,23.750555555555554,2024-02-10 21:27:33.184584,2024-02-11 21:18:52,69.94260054053188,0.0,0,0.0,255.74267249999997
4,2024-02-10 22:33:50,27.37057,52.4935,278.500273634,65.42405413921803,23.750555555555554,2024-02-10 21:27:33.184584,2024-02-11 21:18:52,70.19837434954093,0.0,0,0.0,255.74267249999997
5,2024-02-10 22:48:50,27.00727,51.314,273.883604732,63.48552363074508,23.750555555555554,2024-02-10 21:27:33.184584,2024-02-11 21:18:52,70.71639956570354,0.0,0,0.0,255.74267249999997
6,2024-02-10 23:03:50,26.93233,50.6495,271.566041634,62.77364887017949,23.750555555555554,2024-02-10 21:27:33.184584,2024-02-11 21:18:52,70.59220796327133,0.0,0,0.0,255.74267249999997
7,2024-02-10 23:18:50,26.97548,50.396,272.06663199999997,62.990121518716165,23.750555555555554,2024-02-10 21:27:33.184584,2024-02-11 21:18:52,69.99751112902989,0.0,0,0.0,255.74267249999997
8,2024-02-10 23:33:50,26.8347,49.987,271.51036383,62.533270177644646,23.750555555555554,2024-02-10 21:27:33.184584,2024-02-11 21:18:52,69.93666352977387,0.0,0,0.0,255.74267249999997
9,2024-02-10 23:48:50,26.9505,50.474,271.67729526799997,62.84173345572893,23.750555555555554,2024-02-10 21:27:33.184584,2024-02-11 21:18:52,70.27139001418628,0.0,0,0.0,255.74267249999997
10,2024-02-11 00:03:50,27.00046,50.476,271.881243268,63.00549021743072,23.750555555555554,2024-02-10 21:27:33.184584,2024-02-11 21:18:52,70.09152576737212,0.0,0,0.0,255.74267249999997
11,2024-02-11 00:18:51,26.94823,50.0135,271.91825983,62.892173261066986,23.750555555555554,2024-02-10 21:27:33.184584,2024-02-11 21:18:52,69.57442455772454,0.0,0,0.0,255.74267249999997
12,2024-02-11 00:33:51,27.01635,50.3095,272.28913926800004,63.13715052780121,23.750555555555554,2024-02-10 21:27:33.184584,2024-02-11 21:18:52,69.71464186235806,0.0,0,0.0,255.74267249999997
13,2024-02-11 00:48:51,26.92553,50.2765,272.47452799999996,62.96774696389886,23.750555555555554,2024-02-10 21:27:33.184584,2024-02-11 21:18:52,69.85634512300607,0.0,0,0.0,255.74267249999997
14,2024-02-11 01:03:51,26.93461,50.202,271.584600902,62.783253492199044,23.750555555555554,2024-02-10 21:27:33.184584,2024-02-11 21:18:52,69.95780571740359,0.0,0,0.0,255.74267249999997
15,2024-02-11 01:18:51,26.8733,50.579,272.678476,62.892642584580365,23.750555555555554,2024-02-10 21:27:33.184584,2024-02-11 21:18:52,70.36057384205584,0.0,0,0.0,255.74267249999997
16,2024-02-11 01:33:51,26.896,50.227,271.65873600000003,62.71036900572557,23.750555555555554,2024-02-10 21:27:33.184584,2024-02-11 21:18:52,70.07399211023933,0.0,0,0.0,255.74267249999997
17,2024-02-11 01:48:51,26.8733,50.115,270.88006253599997,62.477842792276086,23.750555555555554,2024-02-10 21:27:33.184584,2024-02-11 21:18:52,70.17795132372127,0.0,0,0.0,255.74267249999997
18,2024-02-11 02:03:51,27.02089,50.349,272.196444902,63.126263343579396,23.750555555555554,2024-02-10 21:27:33.184584,2024-02-11 21:18:52,69.78141051595853,0.0,0,0.0,255.74267249999997
19,2024-02-11 02:18:51,26.9891,50.7205,272.32625780399997,63.08206553146003,23.750555555555554,2024-02-10 21:27:33.184584,2024-02-11 21:18:52,70.34554490710477,0.0,0,0.0,255.74267249999997
20,2024-02-11 02:33:51,26.9664,49.823,271.881243268,62.92601131237482,23.750555555555554,2024-02-10 21:27:33.184584,2024-02-11 21:18:52,69.27214686575894,0.0,0,0.0,255.74267249999997
21,2024-02-11 02:48:51,26.92553,50.6365,272.01105617,62.86064052304897,23.750555555555554,2024-02-10 21:27:33.184584,2024-02-11 21:18:52,70.47642320100726,0.0,0,0.0,255.74267249999997
22,2024-02-11 03:03:51,26.94596,50.6675,272.47452799999996,63.015524336172405,23.750555555555554,2024-02-10 21:27:33.184584,2024-02-11 21:18:52,70.34624157123007,0.0,0,0.0,255.74267249999997
23,2024-02-11 03:18:51,26.98229,50.4465,272.437511438,63.09191286403017,23.750555555555554,2024-02-10 21:27:33.184584,2024-02-11 21:18:52,69.95460721314262,0.0,0,0.0,255.74267249999997
24,2024-02-11 03:33:51,26.88919,50.0695,271.899802536,62.7501251974566,23.750555555555554,2024-02-10 21:27:33.184584,2024-02-11 21:18:52,69.80999952372962,0.0,0,0.0,255.74267249999997
25,2024-02-11 03:48:51,26.97094,49.8795,272.567222366,63.09539970342101,23.750555555555554,2024-02-10 21:27:33.184584,2024-02-11 21:18:52,69.1645208557427,0.0,0,0.0,255.74267249999997
26,2024-02-11 04:03:51,26.97321,50.594,272.252020732,63.027739311204364,23.750555555555554,2024-02-10 21:27:33.184584,2024-02-11 21:18:52,70.23058137199747,0.0,0,0.0,255.74267249999997
27,2024-02-11 04:18:51,26.96185,50.2325,273.27176073199996,63.23717025096037,23.750555555555554,2024-02-10 21:27:33.184584,2024-02-11 21:18:52,69.49784566762567,0.0,0,0.0,255.74267249999997
28,2024-02-11 04:33:51,27.07539,50.9585,273.51282726799997,63.55949008709357,23.750555555555554,2024-02-10 21:27:33.184584,2024-02-11 21:18:52,70.1447559514438,0.0,0,0.0,255.74267249999997
29,2024-02-11 04:48:51,27.02998,50.501,272.62290017,63.2464337917944,23.750555555555554,2024-02-10 21:27:33.184584,2024-02-11 21:18:52,69.85908815712298,0.0,0,0.0,255.74267249999997
30,2024-02-11 05:03:51,26.9664,50.7105,272.47452799999996,63.06332509433547,23.750555555555554,2024-02-10 21:27:33.184584,2024-02-11 21:18:52,70.35257601640963,0.0,0,0.0,255.74267249999997
