QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
95.5079844086767,9.615748095107424,196.57846452777778,18.97486743313995,54.30149229005168,35.17403120129615,inf,,50688.576155423034,10644.600992638836,1.0
