QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
94.40448594696969,9.810836434264218,193.81041670454545,19.5504353685666,96.90520835227272,9.775217684283298,0.00016080832183288185,4.360714698519119e-05,4651.450000909091,976.804500190909,1.0
