,t,Q,P,h,Target,dt,tIn,tOff,PRlast24,EnergiaPersa,MinutiFermi,MancataProduzione,Corrispettivo
26,2024-02-11 04:10:27,71.03464,150.0823,275.524774288,175.78985575863896,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.16811336666967,0.0,0,0.0,736.9739718821052
27,2024-02-11 04:25:27,70.29453,148.6359,274.654018302,173.3351511144742,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.47787248997406,0.0,0,0.0,736.9739718821052
28,2024-02-11 04:40:27,71.17944,152.2505,275.043049112,175.84021719416324,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,79.27467666268542,0.0,0,0.0,736.9739718821052
29,2024-02-11 04:55:27,73.6733,155.7856,273.320198382,181.01860570774102,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.86357371184683,0.0,0,0.0,736.9739718821052
30,2024-02-11 05:10:27,71.42615,149.8129,273.875956682,175.70095408248628,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.06728115189252,0.0,0,0.0,736.9739718821052
31,2024-02-11 05:25:27,71.97319,152.2697,273.820380852,177.0721375485604,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.76040897320668,0.0,0,0.0,736.9739718821052
32,2024-02-11 05:40:27,72.89565,154.6051,273.616534826,179.25940498172977,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,79.01523884832038,0.0,0,0.0,736.9739718821052
33,2024-02-11 05:55:27,71.84984,152.1007,273.912973244,176.82843988883357,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.78141881217906,0.0,0,0.0,736.9739718821052
34,2024-02-11 06:10:27,73.51777,156.1296,273.301639114,180.62419575313896,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,79.21030364327868,0.0,0,0.0,736.9739718821052
35,2024-02-11 06:25:27,72.19844,153.3699,274.209411662,177.87867206979513,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.96978511457688,0.0,0,0.0,736.9739718821052
36,2024-02-11 06:40:27,71.15263,149.9802,273.171928186,174.57819393797348,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.65709366296983,0.0,0,0.0,736.9739718821052
