,t,Q,P,h,Target,dt,tIn,tOff,PRlast24,EnergiaPersa,MinutiFermi,MancataProduzione,Corrispettivo
0,2023-10-30 16:00:00,1.99653,219.024,126.02611207771427,2248.5770690066156,23.75,2023-10-30 15:53:57.147985,2023-10-31 15:45:00,8.873323599898377,1317.2487912087913,555,276.62224615384616,717.7225846153847
1,2023-10-30 16:15:00,2.03928,221.12,127.15496425771428,2317.296356425198,23.75,2023-10-30 15:53:57.147985,2023-10-31 15:45:00,8.692582840552577,1317.2487912087913,555,276.62224615384616,717.7225846153847
2,2023-10-30 16:30:00,1.97635,221.534,126.16173749771428,2228.244884703311,23.75,2023-10-30 15:53:57.147985,2023-10-31 15:45:00,9.056906040561294,1317.2487912087913,555,276.62224615384616,717.7225846153847
3,2023-10-30 16:45:00,2.02691,217.115,125.81502589771429,2278.9687779072333,23.75,2023-10-30 15:53:57.147985,2023-10-31 15:45:00,8.67868338766542,1317.2487912087913,555,276.62224615384616,717.7225846153847
4,2023-10-30 17:00:00,2.01671,221.622,128.2522044977143,2311.4243776410285,23.75,2023-10-30 15:53:57.147985,2023-10-31 15:45:00,8.734450175542191,1317.2487912087913,555,276.62224615384616,717.7225846153847
5,2023-10-30 17:15:00,2.0306,217.733,126.4023961377143,2293.7764376162145,23.75,2023-10-30 15:53:57.147985,2023-10-31 15:45:00,8.647201129233894,1317.2487912087913,555,276.62224615384616,717.7225846153847
6,2023-10-30 17:30:00,2.0,219.325,126.10157283771427,2253.833853104489,23.75,2023-10-30 15:53:57.147985,2023-10-31 15:45:00,8.86479366514892,1317.2487912087913,555,276.62224615384616,717.7225846153847
7,2023-10-30 17:45:00,2.00955,219.802,126.94387807771427,2279.722453842425,23.75,2023-10-30 15:53:57.147985,2023-10-31 15:45:00,8.783185483865452,1317.2487912087913,555,276.62224615384616,717.7225846153847
8,2023-10-30 18:00:00,2.00325,219.546,127.90651263771427,2289.808737222262,23.75,2023-10-30 15:53:57.147985,2023-10-31 15:45:00,8.734312214437265,1317.2487912087913,555,276.62224615384616,717.7225846153847
9,2023-10-30 18:15:00,2.00998,215.699,127.95138119771428,2298.307387718293,23.75,2023-10-30 15:53:57.147985,2023-10-31 15:45:00,8.549533333504746,1317.2487912087913,555,276.62224615384616,717.7225846153847
10,2023-10-30 18:30:00,2.00152,219.261,126.3718039377143,2260.380321801169,23.75,2023-10-30 15:53:57.147985,2023-10-31 15:45:00,8.836540331401585,1317.2487912087913,555,276.62224615384616,717.7225846153847
11,2023-10-30 18:45:00,2.02756,218.869,128.2675005977143,2324.1371126201907,23.75,2023-10-30 15:53:57.147985,2023-10-31 15:45:00,8.578767527993202,1317.2487912087913,555,276.62224615384616,717.7225846153847
12,2023-10-30 19:00:00,2.00868,221.758,126.91328587771427,2278.186334967906,23.75,2023-10-30 15:53:57.147985,2023-10-31 15:45:00,8.867321296302562,1317.2487912087913,555,276.62224615384616,717.7225846153847
13,2023-10-30 19:15:00,2.02083,220.576,128.5836199977143,2322.1315944845046,23.75,2023-10-30 15:53:57.147985,2023-10-31 15:45:00,8.65314180134933,1317.2487912087913,555,276.62224615384616,717.7225846153847
14,2023-10-30 19:30:00,2.0102,220.33,125.54479479771427,2255.326269530297,23.75,2023-10-30 15:53:57.147985,2023-10-31 15:45:00,8.899521308520388,1317.2487912087913,555,276.62224615384616,717.7225846153847
15,2023-10-30 19:45:00,2.00781,221.062,125.13893827771427,2245.362563973071,23.75,2023-10-30 15:53:57.147985,2023-10-31 15:45:00,8.968710560127953,1317.2487912087913,555,276.62224615384616,717.7225846153847
16,2023-10-30 20:00:00,1.97721,220.818,130.5241852177143,2306.2967544016697,23.75,2023-10-30 15:53:57.147985,2023-10-31 15:45:00,8.722112329476191,1317.2487912087913,555,276.62224615384616,717.7225846153847
17,2023-10-30 20:15:00,2.01172,215.72,127.8167755177143,2297.877059747234,23.75,2023-10-30 15:53:57.147985,2023-10-31 15:45:00,8.551966941905317,1317.2487912087913,555,276.62224615384616,717.7225846153847
18,2023-10-30 20:30:00,1.98351,218.498,127.6658539977143,2262.9791246616737,23.75,2023-10-30 15:53:57.147985,2023-10-31 15:45:00,8.795677750388617,1317.2487912087913,555,276.62224615384616,717.7225846153847
19,2023-10-30 20:45:00,2.02474,219.306,127.00404273771427,2298.043296671972,23.75,2023-10-30 15:53:57.147985,2023-10-31 15:45:00,8.693500795194561,1317.2487912087913,555,276.62224615384616,717.7225846153847
20,2023-10-30 21:00:00,1.99826,219.522,128.02684195771428,2286.2537274680703,23.75,2023-10-30 15:53:57.147985,2023-10-31 15:45:00,8.74693734228203,1317.2487912087913,555,276.62224615384616,717.7225846153847
21,2023-10-30 21:15:00,1.99241,218.549,128.07171051771428,2280.3595119775,23.75,2023-10-30 15:53:57.147985,2023-10-31 15:45:00,8.73067643974409,1317.2487912087913,555,276.62224615384616,717.7225846153847
22,2023-10-30 21:30:00,1.98025,222.002,127.01933883771427,2247.8186409157574,23.75,2023-10-30 15:53:57.147985,2023-10-31 15:45:00,8.9970059944831,1317.2487912087913,555,276.62224615384616,717.7225846153847
23,2023-10-30 21:45:00,2.023,219.814,127.6505578977143,2307.7565839941644,23.75,2023-10-30 15:53:57.147985,2023-10-31 15:45:00,8.676962926885254,1317.2487912087913,555,276.62224615384616,717.7225846153847
24,2023-10-30 22:00:00,1.99241,220.272,127.01933883771427,2261.6216832960304,23.75,2023-10-30 15:53:57.147985,2023-10-31 15:45:00,8.87241254186753,1317.2487912087913,555,276.62224615384616,717.7225846153847
