,t,Q,P,h,Target,dt,tIn,tOff
44,2023-01-01 11:12:06,56.99397,122.5061,277.080999502,131.61401650931344,17.75,2023-03-01,2023-03-01 17:49:44
45,2023-01-01 11:27:06,32.52738,69.22742,285.140004722,76.66805353919572,17.75,2023-03-01,2023-03-01 17:49:44
46,2023-01-01 11:42:06,36.26548,78.01897,284.065504684,85.46263796360108,17.75,2023-03-01,2023-03-01 17:49:44
47,2023-01-01 11:57:06,65.97185,138.6067,273.190487454,151.617450429529,17.75,2023-03-01,2023-03-01 17:49:44
48,2023-01-01 12:12:06,69.15218,143.4902,272.338188762,158.75928163940486,17.75,2023-03-01,2023-03-01 17:49:44
49,2023-01-01 12:27:06,68.78749,141.2624,272.57905135000004,158.0616980067469,17.75,2023-03-01,2023-03-01 17:49:44
50,2023-01-01 12:42:06,67.38235,137.6037,273.097793088,154.92575228573293,17.75,2023-03-01,2023-03-01 17:49:44
51,2023-01-01 12:57:06,65.70905,138.0069,273.727686486,151.31043109654925,17.75,2023-03-01,2023-03-01 17:49:44
52,2023-01-01 13:12:06,66.47598,139.4289,273.89451594999997,153.16976238252303,17.75,2023-03-01,2023-03-01 17:49:44
53,2023-01-01 13:27:06,67.78458,139.1012,272.91250633,155.85280131454536,17.75,2023-03-01,2023-03-01 17:49:44
54,2023-01-01 13:42:06,67.39844,138.0595,273.07923382,154.9522154658265,17.75,2023-03-01,2023-03-01 17:49:44
55,2023-01-01 13:57:06,68.19755,139.9677,272.69020301,156.67459241075966,17.75,2023-03-01,2023-03-01 17:49:44
56,2023-01-01 14:12:06,66.71732,139.4278,273.505383166,153.62565269902993,17.75,2023-03-01,2023-03-01 17:49:44
57,2023-01-01 14:27:06,68.88403,140.8206,272.57905135000004,158.2835301498527,17.75,2023-03-01,2023-03-01 17:49:44
58,2023-01-01 14:42:06,66.64223,138.9076,273.468366604,153.43197933065952,17.75,2023-03-01,2023-03-01 17:49:44
59,2023-01-01 14:57:06,68.37453,139.9465,272.671745716,157.07054769344091,17.75,2023-03-01,2023-03-01 17:49:44
60,2023-01-01 15:12:06,67.11955,137.5504,273.301639114,154.43671041826397,17.75,2023-03-01,2023-03-01 17:49:44
61,2023-01-01 15:27:06,67.11955,137.4995,273.320198382,154.44719785005174,17.75,2023-03-01,2023-03-01 17:49:44
62,2023-01-01 15:42:06,67.93475,139.5376,272.986641428,156.24050800695127,17.75,2023-03-01,2023-03-01 17:49:44
63,2023-01-01 15:57:06,66.47062,138.3215,273.449807336,152.90873829733576,17.75,2023-03-01,2023-03-01 17:49:44
64,2023-01-01 16:12:06,66.47598,137.633,273.486823898,152.94176915486207,17.75,2023-03-01,2023-03-01 17:49:44
65,2023-01-01 16:27:06,66.30436,136.0474,273.523942434,152.5676259491773,17.75,2023-03-01,2023-03-01 17:49:44
66,2023-01-01 16:42:06,66.72805,136.8937,273.431248068,153.60871222278362,17.75,2023-03-01,2023-03-01 17:49:44
67,2023-01-01 16:57:06,67.85966,140.6757,273.042217258,156.09958439233915,17.75,2023-03-01,2023-03-01 17:49:44
68,2023-01-01 17:12:06,66.65833,137.7759,273.449807336,153.45863137457874,17.75,2023-03-01,2023-03-01 17:49:44
69,2023-01-01 17:27:06,67.43062,138.5755,273.07923382,155.02619881460566,17.75,2023-03-01,2023-03-01 17:49:44
70,2023-01-01 17:42:06,65.73051,137.4152,273.949989806,151.4827721029636,17.75,2023-03-01,2023-03-01 17:49:44
71,2023-01-01 17:57:06,67.52179,139.9858,273.07923382,155.34342921516287,17.75,2023-03-01,2023-03-01 17:49:44
72,2023-01-01 18:12:06,65.6447,137.1385,273.838838146,151.2236321303475,17.75,2023-03-01,2023-03-01 17:49:44
73,2023-01-01 18:27:06,67.37162,139.0454,273.116352356,154.91160864715178,17.75,2023-03-01,2023-03-01 17:49:44
74,2023-01-01 18:42:06,65.45162,136.6268,273.949989806,150.71314676030931,17.75,2023-03-01,2023-03-01 17:49:44
75,2023-01-01 18:57:06,66.27218,137.4637,273.486823898,152.47288501725683,17.75,2023-03-01,2023-03-01 17:49:44
76,2023-01-01 19:12:06,66.48135,137.7204,273.857397414,153.16137615855868,17.75,2023-03-01,2023-03-01 17:49:44
77,2023-01-01 19:27:06,66.36336,137.4815,273.542501702,152.7137473982208,17.75,2023-03-01,2023-03-01 17:49:44
78,2023-01-01 19:42:06,66.75486,138.4825,273.320198382,153.60801837724634,17.75,2023-03-01,2023-03-01 17:49:44
79,2023-01-01 19:57:06,10.37229,13.83533,289.16022769799997,11.670380794730947,17.75,2023-03-01,2023-03-01 17:49:44
80,2023-01-01 20:12:06,10.30257,13.98395,290.160694612,11.632042340377536,17.75,2023-03-01,2023-03-01 17:49:44
81,2023-01-01 20:27:06,16.35218,25.76842,288.604469398,18.36329155509346,17.75,2023-03-01,2023-03-01 17:49:44
82,2023-01-01 20:42:06,32.12514,72.58485,284.30626529799997,75.34984455662591,17.75,2023-03-01,2023-03-01 17:49:44
83,2023-01-01 20:57:06,33.87352,68.54401,283.43550931199997,79.46456562822691,17.75,2023-03-01,2023-03-01 17:49:44
84,2023-01-01 21:12:06,34.4152,73.90517,284.936158696,81.16275662262551,17.75,2023-03-01,2023-03-01 17:49:44
85,2023-01-01 21:27:06,81.1066,170.1449,266.298574664,182.469130312235,17.75,2023-03-01,2023-03-01 17:49:44
86,2023-01-01 21:42:06,68.08492,139.8243,272.894049036,156.53276694338263,17.75,2023-03-01,2023-03-01 17:49:44
87,2023-01-01 21:57:06,66.9962,138.1183,273.320198382,154.16336010300478,17.75,2023-03-01,2023-03-01 17:49:44
88,2023-01-01 22:12:06,67.60224,139.269,273.02365799,155.49686337185594,17.75,2023-03-01,2023-03-01 17:49:44
89,2023-01-01 22:27:06,67.62369,139.2753,273.134911624,155.60958516740496,17.75,2023-03-01,2023-03-01 17:49:44
90,2023-01-01 22:42:06,69.00201,140.7642,272.393866566,158.4469088277771,17.75,2023-03-01,2023-03-01 17:49:44
91,2023-01-01 22:57:06,67.63978,138.7227,272.949624866,155.54102391506277,17.75,2023-03-01,2023-03-01 17:49:44
92,2023-01-01 23:12:06,68.86794,141.7152,272.57905135000004,158.24655812600176,17.75,2023-03-01,2023-03-01 17:49:44
93,2023-01-01 23:27:06,69.05565,141.08,272.393866566,158.57008048885658,17.75,2023-03-01,2023-03-01 17:49:44
94,2023-01-01 23:42:06,66.98012,138.4169,273.28307984599996,154.10542750630677,17.75,2023-03-01,2023-03-01 17:49:44
95,2023-01-01 23:57:06,68.33163,141.115,272.782897376,157.0359853720558,17.75,2023-03-01,2023-03-01 17:49:44
96,2023-01-02 00:12:06,67.03911,138.1212,273.26452057800003,154.23067469286772,17.75,2023-03-01,2023-03-01 17:49:44
97,2023-01-02 00:27:06,68.13855,139.7904,272.8569305,156.63475860998483,17.75,2023-03-01,2023-03-01 17:49:44
98,2023-01-02 00:42:06,68.88403,140.8701,272.542034788,158.26203505667382,17.75,2023-03-01,2023-03-01 17:49:44
99,2023-01-02 00:57:06,67.18928,138.2988,273.02365799,154.43990939104575,17.75,2023-03-01,2023-03-01 17:49:44
100,2023-01-02 01:12:06,66.81922,136.3987,273.246063284,153.71441098486827,17.75,2023-03-01,2023-03-01 17:49:44
101,2023-01-02 01:27:06,66.86213,139.197,273.301639114,153.84440760938233,17.75,2023-03-01,2023-03-01 17:49:44
102,2023-01-02 01:42:06,67.70414,139.2395,272.87548976799997,155.64673665449686,17.75,2023-03-01,2023-03-01 17:49:44
103,2023-01-02 01:57:06,66.77095,137.9061,273.449807336,153.7179014622843,17.75,2023-03-01,2023-03-01 17:49:44
104,2023-01-02 02:12:06,66.15419,136.8744,273.486823898,152.2014245687974,17.75,2023-03-01,2023-03-01 17:49:44
105,2023-01-02 02:27:06,66.14883,138.515,272.74577884,151.77671834074312,17.75,2023-03-01,2023-03-01 17:49:44
106,2023-01-02 02:42:06,66.92648,137.0424,273.320198382,154.0029290715973,17.75,2023-03-01,2023-03-01 17:49:44
107,2023-01-02 02:57:06,67.90794,139.3086,272.8569305,156.10463958510024,17.75,2023-03-01,2023-03-01 17:49:44
108,2023-01-02 03:12:06,66.59397,137.0689,273.338655676,153.24814636819187,17.75,2023-03-01,2023-03-01 17:49:44
109,2023-01-02 03:27:06,65.34436,137.3857,273.801821584,150.38478199926266,17.75,2023-03-01,2023-03-01 17:49:44
110,2023-01-02 03:42:06,66.6476,138.3567,273.375672238,153.39233157857458,17.75,2023-03-01,2023-03-01 17:49:44
111,2023-01-02 03:57:06,66.5457,137.1082,273.357214944,153.14746368784674,17.75,2023-03-01,2023-03-01 17:49:44
112,2023-01-02 04:12:06,67.78458,139.475,272.8569305,155.82106349165352,17.75,2023-03-01,2023-03-01 17:49:44
113,2023-01-02 04:27:06,66.32045,136.8274,273.338655676,152.50127404896682,17.75,2023-03-01,2023-03-01 17:49:44
114,2023-01-02 04:42:06,66.14346,135.7643,273.764805022,152.331415489022,17.75,2023-03-01,2023-03-01 17:49:44
115,2023-01-02 04:57:06,65.72514,134.9954,273.653551388,151.30649185016384,17.75,2023-03-01,2023-03-01 17:49:44
116,2023-01-02 05:12:06,65.81631,134.6302,273.616534826,151.4958798913287,17.75,2023-03-01,2023-03-01 17:49:44
117,2023-01-02 05:27:06,47.04536,98.17383,280.008163172,110.46628113688645,17.75,2023-03-01,2023-03-01 17:49:44
118,2023-01-02 05:42:06,10.37229,13.82281,289.771561828,11.69505397384245,17.75,2023-03-01,2023-03-01 17:49:44
119,2023-01-02 05:57:06,19.46816,43.48771,287.826305804,21.8035499250428,17.75,2023-03-01,2023-03-01 17:49:44
120,2023-01-02 06:12:06,32.96715,66.82903,285.10288618600003,77.69448988866961,17.75,2023-03-01,2023-03-01 17:49:44
121,2023-01-02 06:27:06,31.76045,66.79995,285.325189506,74.76144086078918,17.75,2023-03-01,2023-03-01 17:49:44
122,2023-01-02 06:42:06,34.9247,74.0909,281.656980778,81.51462454009528,17.75,2023-03-01,2023-03-01 17:49:44
123,2023-01-02 06:57:06,48.98682,108.6801,279.378269774,114.54200723342522,17.75,2023-03-01,2023-03-01 17:49:44
124,2023-01-02 07:12:06,69.42034,142.1716,271.91214139,159.12559521869736,17.75,2023-03-01,2023-03-01 17:49:44
125,2023-01-02 07:27:06,67.83822,138.5479,272.8569305,155.94436943890125,17.75,2023-03-01,2023-03-01 17:49:44
126,2023-01-02 07:42:06,67.33408,139.7254,273.060776526,154.7937856235904,17.75,2023-03-01,2023-03-01 17:49:44
127,2023-01-02 07:57:06,67.45744,137.218,273.00520069600003,155.0458141869749,17.75,2023-03-01,2023-03-01 17:49:44
128,2023-01-02 08:12:06,68.31017,140.7198,272.69020301,156.9333215380861,17.75,2023-03-01,2023-03-01 17:49:44
129,2023-01-02 08:27:06,67.22682,136.4991,272.986641428,154.50524739970064,17.75,2023-03-01,2023-03-01 17:49:44
130,2023-01-02 08:42:06,66.87821,138.8886,273.116352356,153.7770814260075,17.75,2023-03-01,2023-03-01 17:49:44
131,2023-01-02 08:57:06,67.22682,138.0186,272.838473206,154.42138700390572,17.75,2023-03-01,2023-03-01 17:49:44
132,2023-01-02 09:12:06,68.22436,141.1507,272.69020301,156.7361847380872,17.75,2023-03-01,2023-03-01 17:49:44
133,2023-01-02 09:27:06,68.47643,140.7823,272.597610618,157.26186461346614,17.75,2023-03-01,2023-03-01 17:49:44
134,2023-01-02 09:42:06,66.82995,139.0116,273.26452057800003,153.74947964241497,17.75,2023-03-01,2023-03-01 17:49:44
135,2023-01-02 09:57:06,69.15755,142.8271,272.282612932,158.73920967086667,17.75,2023-03-01,2023-03-01 17:49:44
136,2023-01-02 10:12:06,67.5647,138.9551,272.931065598,155.3578094310534,17.75,2023-03-01,2023-03-01 17:49:44
137,2023-01-02 10:27:06,65.96112,137.4525,273.67211065600003,151.86004222767045,17.75,2023-03-01,2023-03-01 17:49:44
138,2023-01-02 10:42:06,66.82458,137.1184,273.246063284,153.7267414078046,17.75,2023-03-01,2023-03-01 17:49:44
139,2023-01-02 10:57:06,67.35017,137.7169,273.00520069600003,154.7992622204633,17.75,2023-03-01,2023-03-01 17:49:44
140,2023-01-02 11:12:06,67.29118,138.1345,273.116352356,154.726648128174,17.75,2023-03-01,2023-03-01 17:49:44
141,2023-01-02 11:27:06,67.80604,139.4805,272.91250633,155.90214293643353,17.75,2023-03-01,2023-03-01 17:49:44
142,2023-01-02 11:42:06,67.4038,137.3022,273.07923382,154.9645383604647,17.75,2023-03-01,2023-03-01 17:49:44
143,2023-01-02 11:57:06,66.88894,137.6087,273.116352356,153.8017535588846,17.75,2023-03-01,2023-03-01 17:49:44
144,2023-01-02 12:12:06,68.10637,141.337,272.80135467,156.52889574660162,17.75,2023-03-01,2023-03-01 17:49:44
145,2023-01-02 12:27:06,67.45207,139.2756,273.097793088,155.08605277168158,17.75,2023-03-01,2023-03-01 17:49:44
146,2023-01-02 12:42:06,65.43553,137.1734,274.024124904,150.7168721611677,17.75,2023-03-01,2023-03-01 17:49:44
147,2023-01-02 12:57:06,66.87285,138.6231,273.26452057800003,153.84817570124275,17.75,2023-03-01,2023-03-01 17:49:44
148,2023-01-02 13:12:06,67.62369,139.7247,273.00520069600003,155.53568665484298,17.75,2023-03-01,2023-03-01 17:49:44
149,2023-01-02 13:27:06,65.14056,136.808,273.912973244,149.97661200353656,17.75,2023-03-01,2023-03-01 17:49:44
150,2023-01-02 13:42:06,65.8485,136.4238,273.653551388,151.5904801206283,17.75,2023-03-01,2023-03-01 17:49:44
151,2023-01-02 13:57:06,66.82458,138.8331,273.190487454,153.69547474967143,17.75,2023-03-01,2023-03-01 17:49:44
152,2023-01-02 14:12:06,66.65833,138.2041,273.28307984599996,153.36506476110335,17.75,2023-03-01,2023-03-01 17:49:44
153,2023-01-02 14:27:06,64.65252,136.5818,274.06124344,148.93354599688146,17.75,2023-03-01,2023-03-01 17:49:44
154,2023-01-02 14:42:06,65.6447,137.2559,273.838838146,151.2236321303475,17.75,2023-03-01,2023-03-01 17:49:44
155,2023-01-02 14:57:06,65.0333,136.3871,273.987108342,149.77018617580546,17.75,2023-03-01,2023-03-01 17:49:44
156,2023-01-02 15:12:06,10.34011,14.23653,289.734545266,11.65728076513604,17.75,2023-03-01,2023-03-01 17:49:44
157,2023-01-02 15:27:06,10.34548,14.36864,290.420014494,11.690928551472933,17.75,2023-03-01,2023-03-01 17:49:44
158,2023-01-02 15:42:06,32.92425,72.59765,284.04694541599997,77.30600236458844,17.75,2023-03-01,2023-03-01 17:49:44
159,2023-01-02 15:57:06,30.91844,64.38287,282.583312594,71.89016735952825,17.75,2023-03-01,2023-03-01 17:49:44
160,2023-01-02 16:12:06,47.93028,106.1629,280.19344993,112.51693341203894,17.75,2023-03-01,2023-03-01 17:49:44
161,2023-01-02 16:27:06,50.63866,112.6592,277.82204456,117.46525419704047,17.75,2023-03-01,2023-03-01 17:49:44
162,2023-01-02 16:42:06,71.00783,145.1111,271.356281116,162.5841430312298,17.75,2023-03-01,2023-03-01 17:49:44
163,2023-01-02 16:57:06,68.68559,140.157,272.597610618,157.8382956226157,17.75,2023-03-01,2023-03-01 17:49:44
164,2023-01-02 17:12:06,69.51688,142.7931,272.35674803,159.68961096322943,17.75,2023-03-01,2023-03-01 17:49:44
165,2023-01-02 17:27:06,71.07218,144.4778,271.875022854,163.042570714226,17.75,2023-03-01,2023-03-01 17:49:44
166,2023-01-02 17:42:06,67.95621,139.9294,273.02365799,156.31105569340826,17.75,2023-03-01,2023-03-01 17:49:44
167,2023-01-02 17:57:06,68.55151,139.7218,272.671745716,157.57302369751844,17.75,2023-03-01,2023-03-01 17:49:44
168,2023-01-02 18:12:06,66.49744,138.1765,273.523942434,153.0119067961422,17.75,2023-03-01,2023-03-01 17:49:44
169,2023-01-02 18:27:06,67.42525,138.209,273.097793088,155.02438812691474,17.75,2023-03-01,2023-03-01 17:49:44
170,2023-01-02 18:42:06,67.43062,137.8965,272.8569305,154.89999793802713,17.75,2023-03-01,2023-03-01 17:49:44
171,2023-01-02 18:57:06,69.35598,142.8448,272.3011722,159.2055224512721,17.75,2023-03-01,2023-03-01 17:49:44
172,2023-01-02 19:12:06,67.07665,139.347,273.153368918,154.25427029673457,17.75,2023-03-01,2023-03-01 17:49:44
173,2023-01-02 19:27:06,66.81922,139.2579,273.338655676,153.76649878012097,17.75,2023-03-01,2023-03-01 17:49:44
174,2023-01-02 19:42:06,68.28872,140.5957,273.00520069600003,157.06526745257926,17.75,2023-03-01,2023-03-01 17:49:44
175,2023-01-02 19:57:06,67.43598,138.8003,273.116352356,155.05959545721416,17.75,2023-03-01,2023-03-01 17:49:44
176,2023-01-02 20:12:06,68.95911,143.4538,272.486458958,158.4022249982054,17.75,2023-03-01,2023-03-01 17:49:44
177,2023-01-02 20:27:06,66.26682,137.8198,273.542501702,152.49159190196767,17.75,2023-03-01,2023-03-01 17:49:44
178,2023-01-02 20:42:06,67.5057,139.5759,273.042217258,155.2853597279139,17.75,2023-03-01,2023-03-01 17:49:44
179,2023-01-02 20:57:06,68.44962,140.2323,272.69020301,157.25368894001883,17.75,2023-03-01,2023-03-01 17:49:44
180,2023-01-02 21:12:06,67.28581,137.8902,272.986641428,154.64082222748675,17.75,2023-03-01,2023-03-01 17:49:44
181,2023-01-02 21:27:06,67.31263,138.4536,273.097793088,154.76545179978427,17.75,2023-03-01,2023-03-01 17:49:44
182,2023-01-02 21:42:06,66.00939,137.7139,273.690669924,151.98147863896517,17.75,2023-03-01,2023-03-01 17:49:44
183,2023-01-02 21:57:06,66.62079,136.8691,273.449807336,153.37220801201022,17.75,2023-03-01,2023-03-01 17:49:44
184,2023-01-02 22:12:06,66.86749,137.2047,273.227504016,153.81500575745198,17.75,2023-03-01,2023-03-01 17:49:44
185,2023-01-02 22:27:06,65.91821,137.7858,273.709229192,151.78183558826112,17.75,2023-03-01,2023-03-01 17:49:44
186,2023-01-02 22:42:06,66.62079,138.4739,273.320198382,153.2995130935286,17.75,2023-03-01,2023-03-01 17:49:44
187,2023-01-02 22:57:06,66.5457,137.1505,273.764805022,153.37581466326478,17.75,2023-03-01,2023-03-01 17:49:44
188,2023-01-02 23:12:06,66.20246,135.6877,273.505383166,152.32281588444494,17.75,2023-03-01,2023-03-01 17:49:44
189,2023-01-02 23:27:06,67.23219,138.931,273.190487454,154.6329712885605,17.75,2023-03-01,2023-03-01 17:49:44
190,2023-01-02 23:42:06,65.37654,136.605,273.912973244,150.5199214393258,17.75,2023-03-01,2023-03-01 17:49:44
191,2023-01-02 23:57:06,65.80022,136.0734,273.653551388,151.47933425731748,17.75,2023-03-01,2023-03-01 17:49:44
192,2023-01-03 00:12:06,66.08447,136.7417,273.542501702,152.07197252407502,17.75,2023-03-01,2023-03-01 17:49:44
193,2023-01-03 00:27:06,65.73587,135.3469,273.727686486,151.37219040918598,17.75,2023-03-01,2023-03-01 17:49:44
194,2023-01-03 00:42:06,9.390839,11.23854,289.956848586,10.595210366307557,17.75,2023-03-01,2023-03-01 17:49:44
195,2023-01-03 00:57:06,9.326481,11.5158,290.549725422,10.544114110553524,17.75,2023-03-01,2023-03-01 17:49:44
196,2023-01-03 01:12:06,25.44268,48.97859,285.04741233,28.219659982984144,17.75,2023-03-01,2023-03-01 17:49:44
197,2023-01-03 01:27:06,47.61386,106.2258,279.563556532,111.522857852624,17.75,2023-03-01,2023-03-01 17:49:44
198,2023-01-03 01:42:06,52.05453,115.8184,278.062907148,120.63320056050199,17.75,2023-03-01,2023-03-01 17:49:44
199,2023-01-03 01:57:06,34.48492,72.9062,284.806549742,81.29018680865961,17.75,2023-03-01,2023-03-01 17:49:44
200,2023-01-03 02:12:06,66.93721,138.95,273.171928186,153.9440630231928,17.75,2023-03-01,2023-03-01 17:49:44
201,2023-01-03 02:27:06,67.02838,138.5135,273.097793088,154.1119031318138,17.75,2023-03-01,2023-03-01 17:49:44
202,2023-01-03 02:42:06,66.28827,137.9074,273.431248068,152.4789115401811,17.75,2023-03-01,2023-03-01 17:49:44
203,2023-01-03 02:57:06,67.97229,141.2131,273.060776526,156.36929855077318,17.75,2023-03-01,2023-03-01 17:49:44
204,2023-01-03 03:12:06,67.43598,140.2798,272.597610618,154.76508403983766,17.75,2023-03-01,2023-03-01 17:49:44
205,2023-01-03 03:27:06,68.54079,141.3419,272.542034788,157.47343629273894,17.75,2023-03-01,2023-03-01 17:49:44
206,2023-01-03 03:42:06,67.7095,139.1422,272.87548976799997,155.6590588922281,17.75,2023-03-01,2023-03-01 17:49:44
207,2023-01-03 03:57:06,68.50861,140.3081,272.46789968999997,157.35668750574777,17.75,2023-03-01,2023-03-01 17:49:44
208,2023-01-03 04:12:06,66.88358,138.7119,273.190487454,153.83117381445012,17.75,2023-03-01,2023-03-01 17:49:44
209,2023-01-03 04:27:06,67.19464,138.696,273.07923382,154.48366958387533,17.75,2023-03-01,2023-03-01 17:49:44
210,2023-01-03 04:42:06,67.91866,140.6014,272.74577884,156.06568118182275,17.75,2023-03-01,2023-03-01 17:49:44
211,2023-01-03 04:57:06,68.71777,141.6175,272.449340422,157.82635371196574,17.75,2023-03-01,2023-03-01 17:49:44
212,2023-01-03 05:12:06,68.96983,144.725,272.282612932,158.30833083783375,17.75,2023-03-01,2023-03-01 17:49:44
213,2023-01-03 05:27:06,67.80604,139.2257,272.74577884,155.80689932401376,17.75,2023-03-01,2023-03-01 17:49:44
214,2023-01-03 05:42:06,68.17073,138.6876,272.61616988599997,156.5704579879967,17.75,2023-03-01,2023-03-01 17:49:44
215,2023-01-03 05:57:06,66.59933,137.9259,273.28307984599996,153.22931970387037,17.75,2023-03-01,2023-03-01 17:49:44
216,2023-01-03 06:12:06,66.43307,138.4536,273.449807336,152.8223584332234,17.75,2023-03-01,2023-03-01 17:49:44
217,2023-01-03 06:27:06,66.78704,137.8322,273.227504016,153.62994696111932,17.75,2023-03-01,2023-03-01 17:49:44
218,2023-01-03 06:42:06,67.67732,138.4639,272.8569305,155.57449757252974,17.75,2023-03-01,2023-03-01 17:49:44
219,2023-01-03 06:57:06,67.41453,139.359,272.986641428,154.93665528109975,17.75,2023-03-01,2023-03-01 17:49:44
220,2023-01-03 07:12:06,66.49207,136.1512,273.246063284,152.84411462307537,17.75,2023-03-01,2023-03-01 17:49:44
