,x__TimeStamp,PLC1_AI_PT_LINEA,PLC1_AI_PT_TURBINA,PLC1_AI_POT_ATTIVA,PLC1_AI_FT_PORT_IST,PLC1_AI_COSPHI,PLC1_AI_LT_STRAMAZZO
10835,18/09/2022 11:45:00,32.5401,31.8989,0.0,0.3908,0.0000,0.0000
10836,18/09/2022 12:00:00,32.5355,31.8944,0.0,0.3978,0.0000,0.0000
10837,18/09/2022 12:15:00,32.4707,31.8261,0.0,0.3804,0.0000,0.0000
10838,18/09/2022 12:30:00,32.563,31.9225,0.0,0.3907,0.0000,0.0000
10839,18/09/2022 12:45:00,32.6233,31.9866,0.0,0.3902,0.0000,0.0000
10840,18/09/2022 13:00:00,32.6766,32.0412,0.0,0.3976,0.0000,0.0000
10841,18/09/2022 13:15:00,32.7725,32.1342,0.0,0.3827,0.0000,0.0000
10842,18/09/2022 13:30:00,32.7758,32.1361,0.0,0.3887,0.0000,0.0000
10843,18/09/2022 13:45:00,32.7307,32.0965,0.0,0.3976,0.0000,0.0000
10844,18/09/2022 14:00:00,32.8496,32.2179,0.0,0.395,0.0000,0.0000
10845,18/09/2022 14:15:00,32.8402,32.2078,0.0,0.3803,0.0000,0.0000
10846,18/09/2022 14:30:00,32.7911,32.1587,0.0,0.3867,0.0000,0.0000
10847,18/09/2022 14:45:00,32.8429,32.2166,0.0,0.3786,0.0000,0.0000
10848,18/09/2022 15:00:00,32.8291,32.203,0.0,0.3972,0.0000,0.0000
10849,18/09/2022 15:15:00,32.7036,32.0798,0.0,0.3846,0.0000,0.0000
10850,18/09/2022 15:30:00,32.75,32.1241,0.0,0.3856,0.0000,0.0000
10851,18/09/2022 15:45:00,32.6848,32.0581,0.0,0.399,0.0000,0.0000
10852,18/09/2022 16:00:00,32.625,31.9957,0.0,0.3842,0.0000,0.0000
10853,18/09/2022 16:15:00,32.7461,32.1108,0.0,0.3867,0.0000,0.0000
10854,18/09/2022 16:30:00,32.6278,32.0037,0.0,0.3773,0.0000,0.0000
10855,18/09/2022 16:45:00,32.5707,31.9393,0.0,0.3759,0.0000,0.0000
10856,18/09/2022 17:00:00,32.4504,31.8068,0.0,0.371,0.0000,0.0000
10857,18/09/2022 17:15:00,32.3525,31.7109,0.0,0.3628,0.0000,0.0000
10858,18/09/2022 17:30:00,32.4862,31.8475,0.0,0.3628,0.0000,0.0000
10859,18/09/2022 17:45:00,32.448,31.8084,0.0,0.3772,0.0000,0.0000
10860,18/09/2022 18:00:00,32.4681,31.8273,0.0,0.3787,0.0000,0.0000
10861,18/09/2022 18:15:00,32.5283,31.8878,0.0,0.3797,0.0000,0.0000
10862,18/09/2022 18:30:00,32.551,31.9119,0.0,0.3618,0.0000,0.0000
10863,18/09/2022 18:45:00,32.6275,31.9924,0.0,0.3745,0.0000,0.0000
10864,18/09/2022 19:00:00,32.5238,31.8803,0.0,0.3852,0.0000,0.0000
10865,18/09/2022 19:15:00,32.5286,31.8864,0.0,0.3828,0.0000,0.0000
10866,18/09/2022 19:30:00,32.7247,32.0718,0.0,0.3872,0.0000,0.0000
10867,18/09/2022 19:45:00,32.7753,32.1223,0.0,0.3752,0.0000,0.0000
10868,18/09/2022 20:00:00,32.8786,32.2232,0.0,0.3798,0.0000,0.0000
10869,18/09/2022 20:15:00,32.9072,32.2502,0.0,0.3771,0.0000,0.0000
10870,18/09/2022 20:30:00,32.904,32.245,0.0,0.3895,0.0000,0.0000
10871,18/09/2022 20:45:00,32.9124,32.2478,0.0,0.3804,0.0000,0.0000
10872,18/09/2022 21:00:00,32.9902,32.3279,0.0,0.3905,0.0000,0.0000
10873,18/09/2022 21:15:00,33.0623,32.3963,0.0,0.3644,0.0000,0.0000
10874,18/09/2022 21:30:00,33.0858,32.4198,0.0,0.3796,0.0000,0.0000
10875,18/09/2022 21:45:00,33.0514,32.3825,0.0,0.3732,0.0000,0.0000
10876,18/09/2022 22:00:00,33.1239,32.455,0.0,0.3681,0.0000,0.0000
10877,18/09/2022 22:15:00,33.1542,32.4819,0.0,0.3899,0.0000,0.0000
10878,18/09/2022 22:30:00,33.2209,32.5461,0.0,0.3819,0.0000,0.0000
10879,18/09/2022 22:45:00,33.3132,32.6373,0.0,0.3742,0.0000,0.0000
10880,18/09/2022 23:00:00,33.1599,32.4838,0.0,0.3773,0.0000,0.0000
10881,18/09/2022 23:15:00,33.2034,32.5233,0.0,0.3748,0.0000,0.0000
10882,18/09/2022 23:30:00,33.3309,32.6457,0.0,0.3749,0.0000,0.0000
10883,18/09/2022 23:45:00,33.438,32.7545,0.0,0.3682,0.0000,0.0000
10884,19/09/2022 00:00:00,33.3795,32.691,0.0,0.3659,0.0000,0.0000
10885,19/09/2022 00:15:00,33.4469,32.7573,0.0,0.3881,0.0000,0.0000
10886,19/09/2022 00:30:00,33.4922,32.8078,0.0,0.3744,0.0000,0.0000
10887,19/09/2022 00:45:00,33.4962,32.8119,0.0,0.3839,0.0000,0.0000
