lastTimeStamp,QIst,QTargetIst,QBPIst,QMattoIst,OggiIn,QOggi,QTargetOggi,QBPOggi,QMattoOggi,MeseIn,QMese,QTargetMese,QBPMese,QMattoMese,AnnoIn,QAnno,QTargetAnno,QBPAnno,QMattoAnno,PIst,PTargetIst,PBPIst,PMattoIst,EOggi,ETargetOggi,EBPOggi,EMattoOggi,EMese,ETargetMese,EBPMese,EMattoMese,EAnno,ETargetAnno,EBPAnno,EMattoAnno,ResaIst,deltaTargetIst,deltaTargetIstCol,deltaBPIst,deltaBPIstCol,deltaMattoIst,deltaMattoIstCol,ResaOggi,deltaTargetOggi,deltaTargetOggiCol,deltaBPOggi,deltaBPOggiCol,deltaMattoOggi,deltaMattoOggiCol,ResaMese,deltaTargetMese,deltaTargetMeseCol,deltaBPMese,deltaBPMeseCol,deltaMattoMese,deltaMattoMeseCol,ResaAnno,deltaTargetAnno,deltaTargetAnnoCol,deltaBPAnno,deltaBPAnnoCol,deltaMattoAnno,deltaMattoAnnoCol,Prevista,deltaPrevistaTarget,deltaPrevistaTargetCol,deltaPrevistaBP,deltaPrevistaBPCol,deltaPrevistaMatto,deltaPrevistaMattoCol,etaIst,etaTarget
01/11/2023 00:00,32 l/s,70 l/s,70 l/s,80 l/s,31/10/2023 00:00,28 l/s,70 l/s,70 l/s,80 l/s,01/10/2023 00:00,28 l/s,70 l/s,70 l/s,80 l/s,01/10/2023 00:00,28 l/s,70 l/s,70 l/s,80 l/s,82 kW,83 kW,100 kW,200 kW,1.715 kWh,1.552 kWh,2.400 kWh,4.800 kWh,53.191 kWh,48.113 kWh,74.427 kWh,148.800 kWh,53.191 kWh,48.113 kWh,74.427 kWh,148.800 kWh,"17,42 €/h","-0,07 €/h",red,"-3,58 €/h",red,"-24,58 €/h",red,"360,33 €","34,41 €",black,"-143,85 €",red,"-647,67 €",red,"11.170,3 €","1.066,56 €",black,"-4.459,39 €",red,"-20.077,7 €",red,"11.170,3 €","1.066,56 €",black,"-4.459,39 €",red,"-20.077,7 €",red,"131.521,33 €","12.557,86 €",black,"-52.505,66 €",red,"-236.398,67 €",red,84.9 %,85.3 %
